disease_name,gene_name
Hodgkins lymphoma,CD38; FYN; POLD1; HDAC4; HSP90AB1; ABL1; RBX1; HDAC10; POLA1; IMPDH1; POLD2; HDAC5; FRK; NR3C1; PDGFRB; PIK3CA; SRMS; TOP2A; BLK; EPHA2; HDAC8; CACNA1C; CTLA4; POLD4; CD19; LCK; TUBB; SRC; TOP1; CSNK1E; BTK; POLA2; FKBP1A; LAG3; HDAC6; POLE2; CD40; HCK; HDAC1; CD274; TNFRSF8; CXCR4; KIR2DL1; RARA; IL2RA; TUBB2A; ERBB2; MS4A1; CACNA1D; KIT; HDAC3; TUBB6; YES1; POLE; PDCD1; PRIM1; KIR2DL3; TUBB8; KIR2DL2; FGR; HDAC9; HDAC7; FGFR2; RARB; TOP2B; POLD3; HSP90AA1; CACNA1S; JAK2; TUBB1; TUBB4A; CRBN; CSF3R; DNMT3A; FLT3; TUBB2B; CUL4A; CHEK1; JAK1; HDAC11; PIK3CD; TUBB3; PSMB5; CACNA1F; GSR; TNFRSF10B; DNMT1; PRIM2; POLE3; RRM1; DDB1; IL13; RARG; IMPDH2; BCR; TUBB4B; PPIA; HDAC2; LYN
Huntington disease,DRD4; HTR2A; SLC6A4; HTR2C; DRD2; PDE4B; PDE4A; ABL1; PDE4D; ADORA2A; NR1H4; PDE4C; SLC18A2; HTT; PDE10A; DRD3; BCR
Hypercholesterolemia,CETP; FKBP1A; NR1H2; NR1H3; RARA; PTGDR; PCSK9; RARG; NPC1L1; RARB; HMGCR; PPARA
Hypoglycemia,ADRB1; ADRA1A; ADRA2A; SSTR5; ADRA1B; ADRA1D; SSTR3; SSTR1; ADRB2; INSR; SSTR2; CHRM1; CHRM2; ADRA2B; GLP1R; SSTR4; CHRM3; ADRA2C; GCGR
Immunodeficiency,POLD1; POLE3; POLD4; PRIM1; POLD3; FKBP1A; POLE2; POLD2; CSF3R; POLE; POLA2; POLA1; PRIM2; RRM1
Inguinal hernia,GABRA2; SCN3A; SCN9A; SCN5A; SCN10A; GABRA5; SCN8A; ADRA2B; SCN4A; GABRA1; SCN2A; SCN1A; SCN11A; GABRA3; ADRA2A; ADRA2C; GABRG2; SCN7A; GABRG1; GABRG3
Ischemic stroke,ABCC8; ADRB1; CACNA1S; PTGS1; CACNA1D; INSR; FGA; ADRA1D; ADRB3; GRIN3A; PTGS2; GRIN2D; GRIN3B; CSF3R; F10; F2RL3; PDE5A; GRIN2C; VKORC1; ADRB2; ADRA1B; GRIN1; GRIN2B; ADRA2B; KEAP1; GP6; ADRA1A; CACNA1C; FGB; F2; GRIN2A; ITGA2B; CACNA1F; PLG; ADRA2A; P2RY12; FGG; ADRA2C; KCNJ11; ITGB3
Juvenile Myelomonocytic Leukemia,POLA2; POLD3; POLA1; CD33; POLD2; HDAC1; RARA; POLE3; POLE; HDAC2; POLD1; HDAC6; POLE2; HDAC3; POLD4; RARB; RRM1; RARG; DHFR; FKBP1A; IMPDH1; PRIM2; IMPDH2; PRIM1
Kaposi's sarcoma,FLT4; CD274; CDK6; CRBN; TGFB3; FLT3; RBX1; PDGFRB; MAP2K2; KDR; TOP2A; RAF1; CUL4A; KIT; BRAF; DDB1; TOP2B; TGFB2; FLT1; TGFB1; VEGFA; TNFRSF8; CDK4; RET; MAP2K1
Li-Fraumeni syndrome,NDUFA8; NDUFA1; NDUFC2; NDUFS4; NDUFA11; NDUFA4L2; MT-ND6; MT-ND3; MT-ND4; NDUFAB1; NDUFB4; NDUFB7; NDUFS8; NDUFA2; NDUFB5; NDUFS6; NDUFB11; NDUFS2; NDUFV3; NDUFB6; NDUFB8; NDUFV1; NDUFS5; NDUFA3; NDUFAF3; NDUFA12; MT-ND4L; NDUFS3; GPD2; NDUFS7; NDUFA10; NDUFA9; NDUFB9; NDUFAF2; NDUFV2; NDUFB1; NDUFA13; MT-ND2; NDUFS1; NDUFB2; NDUFC1; NDUFB3; NDUFAF4; NDUFA5; NDUFAF1; NDUFB10; NDUFA6; NDUFA4; MT-ND5; MT-ND1; NDUFA7
Low back pain,PTGS1; HTR2A; NR3C1; FAAH; GABRA5; GABRA1; OPRD1; GABRB1; TRPV1; GABRA3; PTGS2; OPRK1; OPRM1; SLC6A3; GABRA2; GABRG1; GABRG3; GABRG2; FDPS
"Lymphoma, AIDS-Related",HSP90AA1; PSMB5; TUBB1; TUBB4A; TUBB6; TUBB4B; TUBB3; TUBB8; CSF3R; TUBB2A; TUBB2B; TUBB; TOP1; HSP90AB1; MS4A1
MALT lymphoma,FYN; HSP90AB1; ABL1; POLE2; CDK2; CDK4; IL11RA; PRIM2; POLE3; MS4A1; KIT; BCR; LYN; POLA2; POLA1; FRK; CSF3R; BLK; EPHA2; CDK1; POLE; LCK; SRC; PRIM1; TOP1; POLD1; POLD3; HSP90AA1; POLD2; PDGFRB; CDK7; RRM1; POLD4; TLR9; FGR; PSMB5; HCK; CDK6; SRMS; CDK9; YES1
Malignant Bone Neoplasm,FGFR2; EPHA2; RET; MAPK11; KDR; RAF1; PDGFRA; KIT; FLT4; ABL1; FLT1; TEK; DDR2; FGFR1; FRK; PDGFRB; BRAF; NTRK1
Malignant Ovarian Brenner Tumor,PARP2; TOP1MT; CSF3R; TUBB2B; TUBB6; TUBB4B; TUBB; TUBB1; TUBB4A; TUBB2A; PARP1; TUBB3; TUBB8; PARP3; VEGFA
Malignant Pancreatic Neoplasm,NDUFAB1; POLA2; ATP1A2; NDUFB4; NDUFC1; NDUFS8; NDUFB3; NDUFAF1; IGF1R; NDUFB10; NDUFB9; POLE3; ATP1A1; NDUFB8; PTK2; NDUFA3; NDUFA11; POLE; NDUFAF3; NDUFA4L2; NDUFA13; NDUFA4; MT-ND5; NDUFS1; POLD1; NDUFB7; TUBB4A; POLD2; NDUFAF4; NDUFS6; NDUFB6; NDUFV1; ALK; TUBB6; NDUFB1; NDUFA12; BCR; TUBB; MT-ND6; MT-ND1; TOP1; NDUFA7; FLT4; NDUFB2; TUBB1; POLA1; HMGCR; NDUFS7; NDUFA8; KDR; NDUFA5; ATP1A4; TUBB2A; NDUFA9; PRIM2; NDUFC2; KIT; NDUFV3; CTLA4; NDUFAF2; POLD4; TYMS; NDUFV2; PDCD1; PRIM1; MT-ND2; TUBB3; TUBB8; POLD3; ABL1; POLE2; ATP1A3; PDGFRB; GPD2; PTK2B; NDUFA1; NDUFA10; NDUFA2; NDUFB5; TUBB2B; EGFR; NDUFB11; NDUFS2; NDUFS4; RRM1; NDUFS5; NDUFA6; TUBB4B; MT-ND3; MT-ND4; MT-ND4L; NDUFS3
Mantle cell lymphoma,HDAC9; POLD1; HDAC4; FKBP1A; HDAC10; CD40; TUBB1; POLA1; GSR; TUBB4A; CDK6; MET; NR3C1; CDK2; CD70; CDK7; CDK4; BLK; TUBB2A; MCL1; HDAC8; SYK; DDB1; HDAC3; BCL2; ATR; YES1; CD19; DHFR; LYN; BTK; FYN; HDAC7; TOP2B; POLD3; JAK2; POLE2; PSMB5; HCK; PIK3CG; POLD2; HDAC1; SRMS; BCL2L2; DNMT1; CDK9; CUL4A; EPHA2; PRIM2; KIT; TNFRSF13C; HDAC11; LCK; HLA-DRB1; HDAC2; PRIM1; TLR9; TUBB8; POLA2; PARP3; PIK3CB; HSP90AA1; AURKA; HSP90AB1; PIK3R2; PDGFRB; CSF3R; TNFRSF10B; PIK3CA; CXCR4; FLT3; BCL2L10; BCL2A1; PIK3R5; PIK3R1; POLE3; CD3G; JAK1; CD3D; RRM1; CDK1; PIK3CD; POLD4; TUBB6; POLE; BCR; TUBB; MTOR; CSNK1E; BCL2L2-PABPN1; TUBB3; FGR; HDAC6; ABL1; RBX1; TYK2; JAK3; HDAC5; FRK; ALDH5A1; CRBN; PIK3R3; DNMT3A; KDR; PARP2; TOP2A; TUBB2B; PARP1; MS4A1; BCL2L1; TUBB4B; PDCD1; SRC; HLA-DRB5; CD3E; TOP1; HLA-DRB4; HLA-DRB3
Merkel cell skin cancer,PDCD1; TUBB3; SSTR3; IL2RB; TUBB4A; TUBB2A; TP53; SSTR5; CTLA4; TUBB6; SSTR2; MTOR; VEGFA; MDM2; TUBB2B; SSTR1; TUBB; TUBB1; CD274; IL2RA; TYMS; TUBB4B; TUBB8
Morton Neuroma,SCN4A; SCN7A; SCN1A; SCN10A; SCN8A; SCN9A; TRPV1; SCN2A; SCN3A; SCN11A; SCN5A
Myasthenia gravis,CD86; JAK2; JAK3; NR3C1; CSF3R; MS4A1; JAK1; CD80; TYK2; CSF2RA
NUT midline carcinoma,HDAC9; PIK3CB; TOP2B; HDAC10; HDAC5; CDK4; BRDT; PIK3CD; HDAC3; HDAC2; CDK6; HDAC1; BRD3; BRD2; TOP2A; BRD4; HDAC8; HDAC11; HDAC7; HDAC4; HDAC6; PIK3CA
Nasal Cavity Polyp,NR3C1; GRIN3B; ADRA2A; GRIN2C; GRIN1; GRIN3A; GRIN2D; GRIN2A; ADRA2B; GRIN2B; ADRA2C
Ocular Melanoma,IL2RA; CTLA4; DDB1; POLD3; POLE2; PRIM2; POLD4; POLE; PRIM1; POLA2; POLD1; POLA1; CUL4A; CSF2RA; IL2RB; RBX1; POLD2; CRBN; POLE3; RRM1
Olfactory Neuroblastoma,PRKCQ; PRKCZ; PRKCG; PDPK1; PRKCD; PRKCB; PRKCH; PRKD3; CDK2; CDK4; CHEK1; PRKCI; TOP1; CDK6; PRKCA; PRKCE; PRKD1
Ovarian Carcinosarcoma,TUBB4B; TUBB; PARP3; PARP2; PARP1; TUBB8; TUBB1; VEGFA; TUBB2A; TUBB3; TUBB4A; TGFBR1; TUBB2B; TUBB6
Ovarian Germ Cell Tumor,NDUFS1; CDK6; CDK4; NDUFAF1; NDUFS2; NDUFA3; NDUFAF3; NDUFB1; NDUFA6; NDUFA7; PRKCQ; PRKCZ; NDUFB2; NDUFC1; NDUFS8; PRKD3; NDUFA8; NDUFA1; PRKCG; NDUFA10; PDPK1; CHEK1; PRKCA; PRKCI; NDUFS4; NDUFB8; PRKCB; NDUFS5; PRKCE; NDUFV2; NDUFA13; TUBB4B; TUBB; MT-ND1; TOP1; NDUFB4; NDUFS7; NDUFB3; NDUFAF4; NDUFA2; TUBB2A; TUBB2B; NDUFB11; NDUFV3; PRKCD; NDUFAF2; NDUFB6; NDUFA11; NDUFA4L2; NDUFA4; MT-ND2; MT-ND4; MT-ND4L; NDUFS3; TUBB8; NDUFAB1; PRKCH; NDUFB7; TUBB1; TUBB4A; GPD2; CDK2; NDUFA5; NDUFB5; NDUFA9; NDUFB10; NDUFS6; NDUFB9; NDUFC2; NDUFV1; TUBB6; PRKD1; NDUFA12; MT-ND6; MT-ND5; MT-ND3; TUBB3
Ovarian Transitional Cell Carcinoma,PARP2; TUBB2A; TUBB4B; TUBB; TUBB8; PARP3; TUBB1; VEGFA; PARP1; TUBB6; TUBB4A; TUBB2B; TUBB3
Parkinson disease,ABCC8; SCN4A; GABRA3; NR1H4; GABRA1; MAOB; DRD4; ACHE; PTGS1; CHRNA4; FAAH; GRM4; DDC; IMPA1; SLC6A3; RXRG; ADORA3; COMT; NR3C1; ADRA1A; SCN1A; SNCA; DRD3; GABRA2; GFRA1; GABRG1; VKORC1; SCN9A; ADORA2B; GABRG3; RXRA; KCNJ11; MPO; ADRB1; GSK3B; FKBP1A; GSK3A; GLP1R; ADORA2A; SCN2A; DRD2; CHRNB2; ADORA1; ADRA1B; SCN5A; DRD1; GABRA5; SCN8A; CSF2RA; PTGS2; ABL1; HTR2A; SLC6A2; HMGCR; GABRG2; SCN7A; SCN3A; SCN11A; DRD5; ADRA1D; SCN10A; BCR; EPOR; TRPV1; RXRB
Plantar Fasciitis,SCN4A; NR3C1; SCN9A; SCN10A; SCN11A; SCN5A; SCN8A; SCN2A; SCN7A; SCN1A; SCN3A
Primary Peritoneal Serous Adenocarcinoma,BIRC2; PARP1; TUBB6; TUBB3; TUBB8; TUBB1; VEGFA; PARP2; TUBB2B; BIRC3; PARP3; TUBB4A; TUBB2A; JAK1; WEE1; TUBB4B; JAK2; TUBB
Prolonged QTc interval,CYP3A43; ESR2; DRD2; DRD4; ESR1; SLC6A2; CYP3A5; OPRM1; DRD3; CYP3A4; CYP3A7; HTR2A; DRD5; DRD1
Pruritus,GABRE; GABRA4; TACR1; GABRB3; GABRG3; TRPV1; GABRA3; GABRA1; GABRA5; GABRQ; NR1H4; PTGS2; PTGS1; OPRM1; OPRD1; FAAH; GABRA6; GABRB1; OPRK1; GABRP; GABRG2; SLC10A2; SNAP25; GABRB2; GABRA2; CACNA2D1; GABRG1; GABRD
Renal insufficiency,CACNA2D2; KCNQ2; CACNG5; CACNA1F; KCND1; KCNA7; CACNG1; CRBN; CCR2; KCNC1; CUL4A; KCNH5; CTSK; CYP17A1; CACNA2D4; CACNA1C; GABRA2; CACNA2D3; KCNC2; MC4R; DDB1; KCNS3; S1PR1; KCND3; KCNH6; KCNA2; KCNG2; ERBB4; KCNA4; KCND2; GABRA5; BACE1; CACNA1E; S1PR3; KCNQ1; CACNB1; KCNH4; CACNA1I; P2RX3; HMGCR; SERPINC1; KCNS1; CACNG6; HCRTR2; SLC5A2; CACNA1A; EGFR; CACNA2D1; KCNS2; CACNA1D; CCR5; KCNF1; GABRG1; KCNV1; RET; CACNB2; CACNG2; KCNV2; KCNG4; KCNA3; CACNB4; KCNB2; PTGDR2; KCNQ3; CACNA1H; DPP4; SLC22A12; GCGR; ITGA2B; CACNG3; KCNG1; RBX1; CCDC6; KCNA1; GLP1R; KCNC4; PIK3CA; KCNC3; KCNH3; IFNAR1; KCNH1; CACNA1B; CACNB3; KIF5B; PIK3CD; S1PR5; GABRG3; KCNH8; KCNH7; KCNQ5; CACNA1G; GABRA3; GABRA1; KCNH2; CACNG4; CACNA1S; CACNG7; GABRG2; KCNQ4; HCRTR1; S1PR4; F10; KCNA5; CHRM3; ERBB2; CACNG8; KCNA10; KCNA6; KCNB1; IFNAR2; KCNG3; F2; ITGB3; S1PR2
Respiratory Syncytial Virus Infection,HMGCR; CACNA1D; CXCR2; SCN7A; SCN11A; SCN9A; GABRA3; FKBP1A; NR3C1; SCN1A; GABRG1; F2; GABRG3; SCN5A; SCN10A; PPIA; SCN8A; SCN4A; GABRA1; CACNA1S; CACNA1F; GABRG2; SCN2A; CACNA1C; GABRA2; SCN3A; GABRA5
Richter syndrome,POLD3; NR3C1; CSF3R; CUL4A; POLE3; POLD4; TUBB6; TUBB3; TUBB1; PIK3CG; CD3D; RRM1; DDB1; BCL2; TUBB; PRIM1; POLA2; RBX1; POLE2; POLA1; TUBB4A; POLD2; CRBN; TUBB2B; PRIM2; CD3G; PIK3CD; MTOR; CD3E; TUBB8; BTK; POLD1; TOP2A; TUBB2A; MS4A1; POLE; TUBB4B
Seizure,GABRG2; SCN2A; SCN7A; GRIK4; GRIA1; GABRG1; GRIK3; GRIK2; SCN9A; GRIK1; GABRD; SCN8A; GABRA3; SLC12A1; GABRP; GABRE; GABRA4; ALDH5A1; GABRB2; GRIA4; GABRB1; GABRB3; SCN11A; GABRG3; GABRA5; CA2; CNR1; SCN1A; GABRA6; CACNA1B; GABRA2; SCN3A; SV2A; CA4; SCN5A; SCN10A; GABRQ; SCN4A; GABRA1; GRIK5; GRIA2; GRIA3
Sepsis,GRIN2D; GABRA4; GABRA2; GABRB1; ADRA1D; GRIN2A; GABRA5; GRIN3A; GRIN2B; DPEP1; GABRA1; nan; GABRB2; GABRB3; ADRA1B; PDCD1; GABRP; SIRT1; GABRG2; NR3C1; MTNR1B; GRIN2C; MTNR1A; PCSK9; GABRG3; CSF2RA; TLR9; GABRA3; GUCY1B1; GABRE; GRIN3B; ADRA1A; GABRA6; GABRG1; GRIN1; GABRD; GABRQ
Sezary's disease,HDAC7; POLE2; IMPDH1; POLD2; FRK; PDGFRB; SRMS; BLK; POLE3; RRM1; YES1; IMPDH2; RXRA; SRC; LYN; HDAC9; ABL1; IL2RB; PIK3CG; HDAC5; HDAC1; TNFRSF8; KIT; CD52; HDAC3; POLE; CCR4; TOP1; RXRB; DHFR; FYN; POLA2; POLD1; HSP90AA1; HDAC6; HSP90AB1; HDAC10; TUBB1; HCK; GSR; TUBB2B; RXRG; PRIM2; HDAC8; HDAC11; TUBB4B; PDCD1; TUBB; PPIA; CD47; TUBB3; FGR; HDAC4; POLD3; FKBP1A; PSMB5; POLA1; TUBB4A; IL2RA; TUBB2A; EPHA2; PIK3CD; POLD4; TUBB6; LCK; BCR; HDAC2; PRIM1; TUBB8
Shock,ADRB1; ALDH5A1; GABRA6; GABRB3; GABRG3; GABRA5; GABRA3; GABRP; AVPR2; GABRB1; ADRB2; GABRD; GABRA1; GABRA4; GABRB2; GABRA2; AVPR1A; AVPR1B; GABRQ; GABRE; GABRG2; GABRG1
Shoulder pain,NR3C1; SCN9A; SCN7A; SCN4A; SCN2A; SCN1A; SCN3A; SCN11A; SCN5A; SCN10A; SCN8A
Sjogren syndrome,TRAF3IP2; IL2RB; IMPDH1; IL2RA; MS4A1; TNFRSF13C; JAK1; IMPDH2; FKBP1A; PTGS2; JAK2; TYK2; JAK3; MIF
Sleep Disorder,GABRA1; HMGCR; MTNR1B; HTR2C; ADRA2B; GABRA3; GABRG2; MTNR1A; GABRA5; HTR2A; HCRTR2; GABRA6; ADRA2A; GABRB1; GABRB3; ADRA2C; HRH1; GABRA4; HCRTR1; GABRB2; GABRA2
Spinal cord injury,KCNQ1; KCNH4; KCND1; KCNA1; CNR1; KCNA5; KCNC3; KCNA10; KCNA6; DRD3; ADORA1; ADORA2B; KCND3; KCNG2; HTR1A; KCNB2; KCNQ3; KCNH7; KCNH2; PTGS2; PTGS1; KCNC1; KCNH5; KCNS2; SV2A; KCNF1; KCNV2; ADRB2; KCNG3; KCNA4; KCNH8; KCNQ5; ADORA3; ABCC8; KCNG1; KCNQ2; GSK3B; SLC6A4; KCNQ4; DDC; CHRM3; IMPA1; KCNH3; KCNH1; AR; KCNA3; RGMA; KCND2; KCNJ11; KCNA7; GSK3A; NR3C1; RTN4; KCNC4; KCNS1; ADORA2A; KCNB1; KCNV1; KCNC2; KCNG4; KCNS3; KCNH6; KCNA2
Splenic Marginal Zone Lymphoma,POLD1; POLD3; HSP90AA1; POLE2; BLK; IL11RA; POLE3; LCK; BCR; SRC; LYN; HSP90AB1; CDK6; CDK7; PRIM2; MS4A1; KIT; RRM1; PRIM1; FGR; FYN; POLA2; ABL1; POLA1; POLD2; PDGFRB; CSF3R; CDK2; SRMS; CDK4; CDK9; POLD4; YES1; POLE; TLR9; PSMB5; HCK; FRK; EPHA2; CDK1; TOP1
Stargardt disease,NDUFB4; NDUFB2; NDUFB7; NDUFA1; NDUFAF1; NDUFB11; NDUFV3; NDUFB6; NDUFV1; NDUFA11; NDUFA4L2; MT-ND2; MT-ND4; MT-ND1; NDUFC1; NDUFS8; NDUFS7; NDUFA5; NDUFA2; NDUFB5; NDUFB10; NDUFS6; NDUFB9; NDUFA12; NDUFA6; NDUFA13; MT-ND5; MT-ND3; NDUFAB1; NDUFS1; GPD2; NDUFB3; NDUFAF4; NDUFA10; NDUFC2; NDUFS2; NDUFS4; NDUFAF3; NDUFB1; NDUFA4; MT-ND6; NDUFA7; NDUFA8; NDUFA9; NDUFAF2; NDUFB8; NDUFS5; NDUFA3; NDUFV2; MT-ND4L; NDUFS3
T-cell acute lymphoblastic leukemia,CD38; POLA2; PRKCQ; PSMB5; POLA1; PDPK1; PRKCA; PRKCB; CD3D; RRM1; PRKCE; POLD4; TUBB6; PRIM1; CD3E; DHFR; TUBB3; TUBB8; CDK6; NR3C1; PRKD3; PRKCG; TOP2A; CDK4; POLE3; CHEK1; CD3G; JAK1; BCL2; PRKD1; TUBB4B; PRKCZ; TOP2B; JAK2; POLE2; CDK2; PPAT; TUBB2B; PRIM2; PRKCD; TUBB; PRKCH; POLD1; POLD3; TUBB1; TUBB4A; POLD2; TUBB2A; MS4A1; PRKCI; POLE; CD19
T-cell large granular lymphocyte leukemia,ABL1; DNMT3A; BLK; KIT; YES1; HCK; FRK; DNMT1; SRC; FGR; IL2RB; BCR; FYN; PDGFRB; SRMS; EPHA2; LCK; LYN
T-cell non-Hodgkin lymphoma,POLA2; POLD1; HDAC4; POLD3; IMPDH1; HDAC5; PARP1; PRIM2; POLE3; RRM1; HDAC3; HDAC2; PRIM1; HDAC6; TOP2A; HDAC8; MS4A1; PARP3; HDAC9; HDAC7; FKBP1A; POLE2; EZH2; POLD2; PARP2; POLD4; POLE; IMPDH2; HDAC10; POLA1; HDAC1; HDAC11; PDCD1
Tendinopathy,COL4A4; COL6A2; COL6A3; COL4A5; COL4A6; COL5A2; COL15A1; COL28A1; COL5A3; COL5A1; COL4A2; COL2A1; COL24A1; COL6A5; COL4A1; COL11A2; IGF1R; COL3A1; COL27A1; COL6A6; COL11A1; COL1A1; COL6A1; COL1A2; COL4A3; COL18A1
Thromboembolism,SCN4A; F10; SCN2A; SCN7A; SCN5A; SCN1A; SCN11A; SCN10A; SCN9A; SCN3A; SCN8A
Thymoma,TOP2A; GART; TYMS; SRC; ABL1; HCK; BCR; PDCD1; DHFR; LYN
Tinnitus,GABRE; GRIN2D; GABRG2; SCN2A; SLC6A3; SCN5A; GRIN2B; GABRA4; GRIN3B; SCN1A; GABRA6; GABRB2; SCN3A; GABRG1; GABRB1; GABRB3; GABRG3; GRIN2A; SCN8A; GABRA3; GABRP; GABRA2; GRIN1; SCN10A; GABRA5; GABRD; GRIN3A; GABRQ; SCN4A; GABRA1; SCN7A; GRIN2C; SCN11A; SCN9A
Uveal Melanoma,PRKCH; ROS1; MAP2K2; PRKCA; ALK; TYMS; PMEL; PDCD1; DHFR; PRKD3; CD274; PIK3CA; IL2RA; TP53; JAK1; PRKCI; MAP2K1; HDAC3; HDAC2; PRKCQ; PRKCZ; JAK2; PRKCG; NTRK2; CTLA4; PRKCD; PRKCB; LAG3; HDAC6; IL2RB; CD40; HDAC1; MDM2; NTRK3; GART; PRKCE; PRKD1; NTRK1
Waldenstrom macroglobulinemia,PSMA4; POLD3; HSP90AB1; ABL1; RBX1; PSMC1; PSMA6; TUBB4A; CDK6; PSMD11; CDK2; SRMS; TUBB2A; CUL4A; PSMB6; EPHA2; PSMA5; PRIM2; POLE3; PSMB4; PSMC2; PSMC3; PSMD2; LCK; PSMD13; TLR7; MTOR; PSMB8; PSMB3; FGR; POLD1; PSMC5; FKBP1A; PSMA3; TUBB1; TLR8; PSMD7; POLD2; PSMD3; FRK; CSF3R; CXCR4; PSMB2; SEM1; CDK9; PSMB7; IL11RA; MS4A1; PSMD4; DDB1; POLD4; POLE; BCR; SRC; PRIM1; TLR9; PSMB9; PSMB1; PSMC4; POLA2; HSP90AA1; PSMD8; PSMB5; POLA1; PDGFRB; CRBN; PSMD14; PSMA1; BLK; TUBB2B; PSMA8; PSMD6; RRM1; CDK1; BCL2; YES1; AURKB; TUBB4B; TUBB; BTK; FYN; POLE2; PSMC6; PSMA7; HCK; PSMA2; NR3C1; ADRM1; CDK7; CDK4; KIT; PSMD1; TUBB6; PSMD12; PSMB10; PSMB11; LYN; TUBB3; TUBB8
Wilms tumor,TUBB; TUBB6; TUBB4B; RARA; TUBB8; RARB; TOP2B; TUBB1; TUBB4A; TOP2A; TUBB2A; TUBB2B; PDE5A; RARG; TOP1; TUBB3
Wiskott-Aldrich syndrome,IL2RB; POLE; POLA2; POLD1; POLD3; POLA1; PRIM2; POLE3; PRIM1; POLD2; RRM1; POLD4; POLE2; IL2RA
actinic keratosis,SCN4A; SCN2A; TYMS; SCN5A; SCN11A; SCN9A; SRC; PTGS1; SLC6A4; SCN3A; SCN10A; PTGS2; SLC6A2; VDR; SCN7A; SCN1A; TLR7; SCN8A
acute T cell leukemia,JAK2; TUBB2A; TUBB; TUBB3; TUBB8; TUBB1; TUBB4A; JAK1; TUBB6; TUBB4B; NR3C1; TUBB2B
acute coronary syndrome,FKBP1A; HTR2A; ATP4A; SLC6A4; SERPINC1; P2RY12; PTGS1; MAPK14; MAPK11; PTGS2; HMGCR; F2R
acute erythroblastic leukemia,POLD3; PRIM2; POLD4; POLE; POLE2; POLD2; TOP2A; PRIM1; POLA1; POLA2; POLD1; POLE3; PLK1
acute erythroleukemia,PRKCZ; IL2RB; POLA1; CDK6; POLD2; IL2RA; CHEK1; PRKCH; PRKCQ; POLE2; PRKD1; CDK2; PRKCG; CDK4; PRIM2; POLE3; PRKCA; PRKCI; PRKCB; RRM1; POLD4; POLA2; POLD1; POLD3; PRKD3; PDPK1; PRKCD; PRKCE; POLE; PRIM1
acute graft vs. host disease,CD6; POLD1; IL2RB; POLA1; C5; IL6R; JAK1; POLE; CD3E; POLA2; FKBP1A; POLE2; NR3C1; CD80; CXCR4; POLE3; CD3G; CD3D; RRM1; POLD4; PRIM1; CD38; JAK2; POLD2; CD86; IL6; CD52; FGFR2; POLD3; SELPLG; IL2RA; LHCGR; PRIM2; ADA
acute leukemia of ambiguous lineage,XPO1; POLA1; POLE3; POLD1; POLD2; CXCR4; PRIM1; POLA2; CSF3R; POLD3; POLE2; NR3C1; PRIM2; RRM1; BCL2; POLD4; POLE; DHFR
acute lung injury,ABL1; PDGFRB; JAK3; KIT; JAK1; BCR; LILRA4; FKBP1A; JAK2; TYK2
acute lymphoblastic leukemia,NDUFAB1; CD22; HDAC4; AURKA; FKBP1A; ABL1; TUBB1; FLT1; POLD2; NDUFC1; CCND1; NDUFS8; PDGFRB; GLS; NDUFB3; NDUFA8; CSF3R; NDUFA1; PPAT; NDUFA5; MEN1; PDGFRA; NDUFB5; TUBB2A; TUBB2B; NDUFS6; BRAF; NDUFS2; CYP3A4; CYP3A7; CTLA4; NDUFB6; RET; PRKCB; CD3D; EEF2; NDUFV1; MAP2K1; CD52; BCL2L1; PIK3CD; BCL2; CSF1R; TUBB4B; TUBB; SRC; PRIM1; MT-ND6; MT-ND2; MT-ND4; FGR; BTK; NDUFS1; HDAC7; PRKCQ; TOP2B; JAK2; POLE2; AURKC; CDK6; PIK3CG; CYP3A5; NDUFS7; HDAC1; PIK3CA; CXCR4; NDUFA10; TOP2A; BLK; NDUFAF1; HDAC8; POLE3; CHEK1; MS4A1; NAE1; PRKCD; RRM1; NDUFS5; PRKCE; NDUFA11; TUBB6; POLE; IMPDH2; NDUFV2; BCR; NDUFA4; PPIA; HDAC2; CSF2RA; MT-ND5; MT-ND3; NDUFS3; BCL2L2-PABPN1; POLD1; PRKCZ; POLD3; XPO1; HDAC10; PSMB5; POLA1; TUBB4A; FRK; NR3C1; PRKD3; NDUFAF4; NDUFA2; RAF1; IL2RA; CDK4; NDUFA9; IGF1R; UBA3; PRIM2; NDUFB11; NDUFB9; NDUFC2; PRKCA; NDUFV3; JAK1; PRKCI; NDUFAF2; NDUFS4; NDUFAF3; PRKD1; NDUFA4L2; PDCD1; CD3E; MT-ND1; MT-ND4L; DHFR; TUBB3; TUBB8; FYN; POLA2; CYP3A43; PRKCH; FLT4; HDAC9; NDUFB4; PTPRC; NDUFB2; HDAC6; NDUFB7; IL2RB; HCK; IMPDH1; HDAC5; GPD2; KMT2A; DNMT3A; FLT3; SRMS; PRKCG; MAP2K2; KDR; BCL2L2; DNMT1; NDUFB10; EPHA2; KIT; XDH; CD3G; IL6R; HDAC11; SYK; NDUFB8; NDUFA3; HDAC3; POLD4; YES1; CD19; AURKB; LCK; NDUFB1; NDUFA12; NDUFA6; NDUFA13; TLR7; TOP1; LYN; NDUFA7
acute megakaryoblastic leukaemia,PRKCQ; POLD3; POLA1; IL2RA; PRKCB; CDK6; POLD2; PRKD3; POLE3; RRM1; PRIM1; POLA2; PRKCZ; POLE2; CDK2; PRKCG; CHEK1; PRKCD; POLD4; PRKCH; POLD1; IL2RB; CDK4; PDPK1; PRIM2; PRKCA; PRKCI; PRKCE; POLE; PRKD1
