disease_name,gene_name
COVID-19,CASP10; NDUFAB1; BTK; FYN; GABRA3; NR1H4; GABRA1; NDUFS1; KCNH2; GUCY1B1; NDUFB4; PDE4A; DRD4; PDE8A; PTGS2; RARB; TOP2B; IL4R; PGR; FKBP1A; NDUFB2; ESR1; ANGPT2; GABRP; PTGS1; HSP90AB1; ABL1; IL2RB; RBX1; TUBB1; CHRNA4; EEF1A2; CSNK2A1; HCK; GABRE; TUBB4A; GRIN2D; JAK3; PDE4C; CDK6; CYP3A5; IMPDH1; GCK; SLC6A4; GNRHR; CTSC; NDUFS8; IL23A; ALDH2; VDR; OPRM1; PDE10A; GHR; HMGCR; PDE4D; NR3C1; CRBN; NCBP2; GPD2; TACR1; IL1R1; IL1RL1; OPRD1; FASLG; SERPINC1; NDUFB3; CD80; FLT3; PLG; PDE1B; NDUFAF4; NDUFA1; SRMS; IL1B; SRD5A3; NDUFA5; NDUFA10; F12; NDUFA2; RARA; PPARG; PDE6A; CHRM3; KLRC1; AGT; NDUFB5; SCN2A; BLK; TUBB2A; MMP13; CASP6; IFNAR1; EPHA2; SCN1A; TRPM8; AGTR1; SRD5A1; PIK3R1; GABRA6; GLRA1; NDUFB11; DRD2; PDE3B; IFNAR2; IL6R; CCR5; CYP3A4; CYP3A7; GRIN2C; JAK1; NDUFS4; KLKB1; CSF2; SYK; CASP7; NDUFB8; GABRB3; AXL; NDUFV1; NDUFS5; AR; P2RY12; CXCL8; SCN9A; ADRA1B; S1PR1; INSR; PDE3A; RARG; CYSLTR1; SELP; TUBB6; GRIN1; NDUFAF3; NDUFV2; S1PR5; GRIN2A; NDUFB1; SCN5A; ADRA2C; NDUFA12; NDUFA6; SCN10A; IFNLR1; PDE6G; NDUFA13; GABRA5; PDE2A; PPARA; GABRD; TUBB4B; NDUFA4; TUBB; MMP1; TLR7; TRPV1; ELANE; CSF2RA; MT-ND6; MT-ND5; CD3E; MT-ND1; BRD2; CASP12; PDE7A; NDUFS3; TLR9; IL10RB; TUBB3; TUBB8; S1PR2; GABRQ; FGR; SELE; MASP2; CYP3A43; ADRB1; PIK3CB; CALCRL; FGFR2; CACNA1S; XPO1; ACHE; F11; PDE6C; JAK2; NDUFB7; DHODH; KCNN4; TYK2; PIK3R2; C5; GABRA4; NDUFC1; VEGFA; SLC29A1; PDE8B; HRH2; CD86; PIKFYVE; PDE1A; GRIN3B; PIK3R3; FAAH; CSF3R; ADRA1A; nan; TREM1; F10; KDR; MAS1; DNMT1; TOP2A; LGALS3; SCN7A; TUBB2B; MMP7; NDUFAF1; BRDT; PDE5A; PDE6H; CUL4A; ESR2; SIGLEC10; NDUFS6; GABRB2; EGFR; ADM; CACNA1C; NDUFC2; DRD3; NR3C2; GABRA2; SCN3A; LY96; PDE1C; PDE6D; NDUFS2; NDUFV3; CHRNB2; FGFR4; GABRG1; CXCR1; ADORA1; NDUFAF2; TLR3; DDB1; SLC22A11; SCN11A; CHRM1; PCSK9; ADORA2B; CD14; PDE7B; ADRA1D; YES1; GABRG3; C1S; PDE4B; NDUFA4L2; KCNK18; PPIA; MME; HRH1; SCN8A; CASP4; DPP4; IRAK4; MT-ND4; AGER; DHFR; ITGB3; NDUFA7; GRIN2B; ADRA2B; ADORA3; SCN4A; CD6; FLT4; FGFR1; KEAP1; HSP90AA1; OPRK1; AKR1B1; KCNK10; CACNA1F; HTR2A; FLT1; TRPA1; IKBKB; CASP14; PIK3CG; CASP2; FRK; IL17A; GABRG2; NDUFS7; NFE2L2; MMP8; CNR1; CCN2; NDUFA8; CCR2; PIK3CA; PTGER2; S1PR4; ADORA2A; CASP9; PDE6B; IL2RA; MTNR1B; CDK4; EDNRB; IL6; TLR4; NCBP1; TLR2; CASP1; SLC5A2; NDUFB10; PIK3R5; BRD4; NDUFB9; ADRA2A; EDNRA; CACNA1D; KIT; PDE9A; GABRB1; CASP3; NDUFB6; CD3D; BDKRB2; MTNR1A; ADRB2; KCNK9; BRD3; NDUFA3; KCNK3; F2; OXTR; LCK; MAPK11; BCR; PDCD1; HMGB1; IL1RAP; CFD; SLC22A6; MT-ND2; GRIN3A; MTOR; MT-ND3; HSPA1B; MT-ND4L; SRD5A2; ITGA2B; TBXA2R; CASP8; FGFR3; KCNK2; CETP; CSF2RB; TLR8; LTA4H; IFNG; MAPK14; PDGFRB; DNMT3A; RAMP1; PDGFRA; CASP5; NDUFA9; IL22RA1; SLC22A8; ACE; PTGIR; CD3G; PTGER1; NLRP3; PTGDR; PIK3CD; NDUFA11; CXCR2; PTGDR2; TOP1MT; PLA2G2A; SRC; C5AR1; HSPA1A; IGHE; S1PR3; TNF; LYN
Cachexia,PGR; GHR; JAK1; DDB1; TUBB4B; JAK2; RBX1; TUBB4A; ACVR2B; GHSR; CUL4A; HTR2C; INSR; ADRA2C; TUBB3; TUBB1; HTR2A; IL6; TUBB2B; ADRA2A; TUBB6; ADRA2B; CRBN; TUBB2A; AR; TUBB; TNF; TUBB8
Castleman disease,BTK; TUBB1; TUBB4A; NR3C1; CRBN; MS4A1; TUBB; TUBB8; FKBP1A; RBX1; PSMB5; IL6; TUBB2A; TUBB6; TOP2B; TOP2A; TUBB2B; IL6R; TUBB4B; CUL4A; DDB1; TUBB3
Central Nervous System Lymphoma,BTK; TOP2B; XPO1; RBX1; PIK3CG; POLD2; NR3C1; CD274; PIK3CA; CUL4A; PRIM2; MS4A1; PIK3CD; POLD4; TYMS; PRIM1; DHFR; POLA2; POLD3; POLE2; POLA1; PIK3R2; CRBN; CSF3R; POLE3; RRM1; DDB1; PDCD1; PIK3CB; GSR; PIK3R3; GART; POLE; CD19; POLD1; TOP2A; PIK3R5; PIK3R1
Central Nervous System Neoplasm,CACNA1G; POLA2; PARP3; ERBB3; IL4R; POLD3; EPHA6; GSK3B; ANGPT2; ABL1; TUBB1; POLA1; FLT1; GSR; TUBB4A; ALDH5A1; PDE8B; NR3C1; CRBN; PIK3R3; TUBA4A; ADORA2A; EPHA7; TUBB2A; TUBB2B; PDE6H; CUL4A; EGFR; EPHA1; POLE3; PDE3B; GRIA1; RRM1; TUBA1C; DDB1; BDKRB2; PIK3CD; RARG; POLD4; TUBB6; CSF1R; EPHB3; CHEK2; PDE4B; PDE6G; TOP1; PDE7A; HBB; TUBB3; TUBB8; FGR; POLD1; EPHA8; PDE8A; TOP2B; FKBP1A; PDE6C; POLE2; PSMB5; PTK6; DHODH; EPHB6; HDAC1; SERPINC1; FLT3; IL13RA2; PARP2; TOP2A; PDE6B; IL2RA; PDE5A; ERBB2; EPHA2; PRIM2; CHEK1; FCGR1A; EDNRA; PDE6D; RET; FNTA; ADORA2B; HDAC3; RRM2; YES1; TYMS; ERBB4; TOP1MT; TUBB4B; HBA2; TUBB; EPHB4; CACNA1H; SRC; CSF2RA; TXNRD1; CD3E; HBA1; DHFR; FYN; FLT4; RRM2B; PIK3CB; PDE4A; PTGS2; ACHE; ESR1; HDAC6; IL2RB; PIK3R2; PIK3CG; POLD2; VDR; FRK; VEGFA; FGF1; PDGFRB; EPHA4; CSF3R; PDE1B; SRMS; KDR; PPARG; IMPA1; PDGFRA; ITGAV; PARP1; ITGB1; PDE1C; BRAF; ITGA5; TUBA1A; AXL; POLE; LCK; BCR; PRIM1; TLR9; ITGB3; TNC; EPHA3; RARB; ITGB5; CACNA1I; RBX1; HCK; PDE4C; GSK3A; PDE10A; PDE4D; PDE1A; TEK; CD274; GRIA2; PIK3CA; TUBA1B; IL13RA1; RARA; RAF1; PDE6A; EPHB2; BLK; PIK3R5; TP53; EPHA5; PIK3R1; TUBA3E; ANGPT1; EPHB1; KIT; PDE9A; PRKCB; PDE7B; PDE3A; EPHA10; PDE2A; HDAC2; TLR7; TUBA3C; LYN; FNTB
Charcot-Marie-Tooth disease,SCN2A; SCN1A; SCN10A; GABBR1; SCN4A; SCN7A; SCN11A; SCN9A; OPRK1; AKR1B1; OPRD1; OPRM1; GABBR2; SCN3A; SCN5A; SCN8A
Chemotherapy-induced nausea and vomiting,ATP1A2; HTR2A; NR3C1; CNR1; HTR1B; TUBB2B; HTR2C; ADRA2A; SCN3A; HTR3A; VKORC1; HTR1E; HTR3C; HTR1A; ADRA2C; HTR3E; HTR3D; TUBB; DRD4; PTGS2; PTGS1; TUBB1; TUBB4A; TACR1; PPARG; SCN7A; HTR7; DRD2; HTR3B; HTR4; TUBB6; GABRG3; SCN5A; TRPV1; GABRA3; ATP1A3; GABRG2; ATP1A4; SCN2A; TUBB2A; DRD3; GABRA2; HTR5A; HTR1D; SCN10A; SCN4A; ALOX5; GABRA1; HTR2B; SCN1A; HTR6; GABRG1; ATP1A1; SCN11A; SCN9A; HTR1F; GABRA5; TUBB4B; SCN8A; TUBB3; TUBB8; ADRA2B
Cholecystitis,GRIN2D; SCN2A; GRIN2C; HTR3A; SCN9A; GRIN2A; SCN5A; SCN8A; GRIN3B; ADRA2A; SCN7A; SCN11A; SCN10A; GRIN3A; GRIN2B; ADRA2B; SCN4A; OPRM1; SCN1A; SCN3A; GRIN1; ADRA2C
Chronic pain,SCN4A; DRD4; PTGS2; OPRK1; PTGS1; SLC6A2; CA2; GRIN2D; SLC6A4; OPRM1; CNR1; ADRA1A; ADORA2A; CHRM3; CA1; NGF; SCN2A; SCN7A; SLC6A3; DRD3; GABRA2; CACNA2D1; GRIN2C; GABRG1; ADORA1; HTR3A; SCN11A; ADRB2; ADORA2B; GRIN1; GABRG3; GRIN2A; TRPV1; SCN8A; ADRA2B; ABCC8; GABRA3; GABRA1; CA12; ATP4A; GABRG2; NR3C1; GRIN3B; OPRD1; FAAH; SNAP25; SCN1A; ADRA2A; SCN3A; CA4; GRM5; SCN9A; ADRA1D; SCN10A; GRIN3A; GRIN2B; HMGCR; DDC; ADRA1B; OXTR; SCN5A; ADRA2C; GABRA5; ADORA3; ADRB1; CLCN2; DRD2; CHRM2; KCNJ11; ADRB3; HRH1
Cleft palate,SCN4A; PTGS2; OPRK1; OPRM1; OPRD1; ADRA2A; ADRA2C; ADRA2B; TRPV1; PTGS1; FAAH
Cognitive impairment,SCN4A; GABRA3; ADRB1; NDUFB4; GSK3B; ACHE; NDUFB2; GABRP; NDUFB7; CHRNA4; GABRE; SLC6A2; CA2; GNRHR; VDR; OPRM1; GABRG2; GPD2; NDUFS7; CNR1; NDUFA8; ADRA1A; NDUFAF4; TUBA4A; NDUFA5; CHRM3; IMPA1; NDUFB5; SCN2A; NDUFAF1; APP; SLC6A3; SCN1A; NDUFS6; NDUFB11; GABRA2; SCN3A; NDUFS2; GRIN2C; GABRB1; NDUFB6; TUBA1A; NDUFV1; SCN11A; NDUFS5; ADRB2; SCN9A; ADRA1B; NDUFA3; INSR; TUBB6; GRIN1; NDUFV2; GRIN2A; SCN5A; NDUFA6; SCN10A; GABRD; NDUFA4; SCN8A; GRIN3A; MT-ND5; MT-ND3; MT-ND1; RXRB; MT-ND4L; ADRA2B; PTGS1; TUBB1; GRIN2D; SLC6A4; NDUFC1; NDUFS8; MAPK14; NDUFB3; GRIA2; NDUFA1; NDUFA10; SCN7A; NDUFA9; GABRB2; HTR2C; NDUFB9; SIGMAR1; CACNA1B; ADRA2A; NDUFC2; NDUFV3; CHRNB2; GABRG1; GRIK3; NDUFAF2; GRIK2; SLC18A2; TUBA1C; MTNR1A; CHRM1; GRIK1; ADRA1D; NDUFA11; CHRNA7; NDUFB1; NDUFA12; TUBB4B; TUBA3C; MT-ND6; NDUFS3; TUBB8; GRIN2B; NDUFAB1; GABRA1; NDUFS1; GSK3A; GABRA4; HMGCR; BCHE; GRIN3B; TUBA1B; GRIA3; S1PR4; ESR2; RXRG; AGTR1; GABRA6; GRIA4; SV2A; CCR5; NDUFS4; NDUFB8; GABRB3; S1PR1; NDUFAF3; S1PR5; CHRM2; GABRG3; ADRA2C; NDUFA13; GABRA5; MT-ND2; S1PR3; TUBB3; S1PR2; NDUFA7; GABRQ; PTGS2; ESR1; HRH3; HTR2A; TUBB4A; GRIK5; GHRHR; GHR; NR3C1; NDUFA2; PPARG; MTNR1B; TUBB2A; TUBB2B; NDUFB10; DRD2; GRIK4; TUBA3E; GRIA1; HTR6; CA4; PDE3A; NDUFA4L2; RXRA; ADRB3; TUBB; DPP4; MT-ND4
Constipation,SLC9A3; OPRM1; FGF1; OPRD1; SLC10A2; SSTR1; HTR3B; CACNA1C; HTR4; SCN11A; SCN9A; HTR3C; SCN10A; HTR3E; GUCY2C; CACNA1S; OPRK1; CLCN2; SCN2A; SCN7A; SCN1A; FGFR4; SSTR5; HTR3D; RXRA; SSTR3; SCN4A; ACHE; CACNA1F; ADRA1A; SNAP25; DRD2; SCN3A; CACNA1D; HTR3A; ADRA1D; SSTR2; DGAT1; SCN8A; SSTR4; KLB; ADRA1B; SCN5A
Coronary Restenosis,FKBP1A; TUBB4A; TUBB2B; TUBB6; TUBB; TUBB1; TUBB4B; TUBB3; PTGS2; TUBB2A; TUBB8
Cough,GABRA1; KCNK10; TRPA1; ATP4A; P2RX3; TRPV4; OPRM1; GABRG2; NR3C1; GRIN3B; SCN2A; SCN7A; TRPM8; GABRB2; GABRG1; SCN11A; CYSLTR1; CHRNA7; GRIN1; GRIN2A; SCN5A; ADRA2C; GABRA5; KCNK18; HRH1; SCN8A; GABRQ; GRIN2B; SCN4A; GABRA3; KCNK2; OPRK1; RBX1; GABRE; HRH2; CRBN; TACR1; OPRD1; CUL4A; SCN1A; SIGMAR1; ADRA2A; CACNA2D1; GABRB1; GABRB3; DDB1; KCNK9; SCN9A; SCN10A; GABRD; TRPV1; SLC6A2; GRIN2D; ADRA1A; OPRL1; GABRA6; GABRA2; SCN3A; ADRB2; ADRA1B; KCNK3; GABRG3; GABRP; GABRA4; GLRA1; GRIN2C; ADRA1D; MAOA; GRIN3A; ADRA2B
Crohn's disease,CX3CL1; SCN4A; GABRA3; ALOX5; PDE4A; PTGS2; TXK; PTGS1; IL2RB; POLE2; PDE4C; ATP4A; POLD2; VDR; PDE10A; IL12B; PDE4D; NR3C1; ITGA4; IL1RL2; CNR1; CSF3R; TNFSF11; PPAT; PPARG; TEC; MMP13; PDE5A; ITGB7; IGF1R; IFNAR1; PRIM2; IL18; GABRA2; PDE3B; PDE1C; PDE6D; CACNA1D; PDE9A; JAK1; GABRG1; ADORA1; RRM1; VKORC1; CD52; ADORA2B; PDE7B; CCR9; IL17RA; S1PR5; PDE4B; GABRA5; IL1RAP; HDAC2; HRH1; CSF2RA; CD3E; S1PR3; DHFR; TNF; ADORA3; GABRA1; PDE8A; POLD3; CACNA1S; OPRK1; FKBP1A; PDE6C; JAK2; MADCAM1; RBX1; MMP9; SMAD7; TYK2; IL17A; ITK; GABRG2; CRBN; PIKFYVE; HDAC1; FAAH; CD80; S1PR4; RARA; PDE6A; NCBP1; CUL4A; SLC6A3; SIGMAR1; IFNAR2; DDB1; IL13; S1PR1; PDE3A; POLD4; PDE6G; TLR7; TRPV1; PRIM1; PDE7A; BTK; POLD1; RARB; POLA1; BMX; JAK3; IMPDH1; MAPK14; GHR; HMGCR; PDE8B; NCBP2; OPRD1; MMP8; PDE1B; IL2RA; IL6; MMP7; SLC5A2; CACNA1C; CD3G; HDAC3; POLE; IMPDH2; GRIN2A; CNR2; MMP1; POLA2; GLP2R; ICAM1; HDAC6; CACNA1F; SLC6A2; IL23A; OPRM1; CD86; PDE1A; TNFSF14; ADORA2A; PDE6B; PDE6H; ESR2; AGTR1; POLE3; MS4A1; CD3D; CXCL10; GABRG3; SCN5A; PDE2A; TLR9; S1PR2
Cushing syndrome,SOAT1; PGR; NR3C1; SSTR1; CYP11A1; CYP11B1; CYP11B2; PDE5A; CYP17A1; SSTR2; SSTR3; GNRHR; SSTR5
Cutaneous T-cell lymphoma,CD4; HDAC9; HDAC7; HDAC6; IL2RB; HDAC10; POLE2; TLR8; EZH2; HDAC1; MMP8; TUBB2B; MMP13; HDAC11; RRM1; PIK3CD; POLD4; TUBB4B; TUBB; RXRB; POLA2; POLD1; HDAC4; RARB; POLD3; POLA1; HDAC5; TNFRSF8; DNMT1; MMP7; CUL4A; HDAC8; POLE3; DDB1; TUBB6; HDAC2; TLR7; PRIM1; PNP; TLR9; KIR3DL2; TUBB8; RBX1; GSR; TUBB4A; NAMPT; POLD2; NR3C1; CD274; RXRG; PRKCB; EEF2; HDAC3; BCL2; RARG; POLE; CCR4; RXRA; DHFR; KEAP1; FKBP1A; TUBB1; PIK3CG; CRBN; CSF3R; DNMT3A; TOP2A; RARA; IL2RA; TUBB2A; PRIM2; PLK1; PDCD1; MMP1; TUBB3
Cutaneous abscess,SCN4A; SCN11A; SCN8A; SCN9A; SCN10A; SCN1A; SCN5A; SCN2A; SCN7A; SCN3A
Decreased liver function,FKBP1A; CHRND; CHRNA1; CHRNB1; CHRNG; DPP4; FLT4; TYK2; CHRNE; OPRM1; PDGFRB; KDR; KIT
Desmoid-type fibromatosis,FLT4; PSEN1; TUBB4A; PDGFRB; APH1A; TOP2A; PSEN2; NCSTN; TUBB3; RAF1; TUBB2A; KIT; RRM2; TUBB6; BCR; TUBB4B; ABL1; TGFBR1; APH1B; BRAF; TUBB; PSENEN; DHFR; TUBB8; PTGS2; FKBP1A; ESR1; PTGS1; TUBB1; FLT1; FLT3; KDR; TUBB2B; ESR2; RET
Diamond-Blackfan anemia,POLD1; POLD3; FKBP1A; POLA1; POLE; DHFR; POLD2; POLE3; PRIM1; POLA2; PRIM2; RRM1; SLC6A9; POLE2; IMPDH1; POLD4; IMPDH2
Diarrhea,NR1H4; SSTR4; HTR3A; HTR3E; HTR3D; CFTR; OPRM1; TPH1; TPH2; SSTR1; HTR3C; SSTR2; SSTR3; NR3C1; ANO1; SSTR5; HTR4; MME; GLP2R; PTGS2; PTGS1; HTR3B
Digestive System Carcinoma,ADRB1; FGFR2; MAPK1; POLA1; MAPK3; TEK; RAF1; IL2RA; PDGFRA; CHRND; CHRNA1; EGFR; KIT; POLE; DPYD; NTRK1; FLT4; IL2RB; POLE2; CHRNE; VEGFA; PDGFRB; ANGPT1; POLD4; TYMS; MAPK11; BCR; CHRNG; POLA2; FGFR3; PTGS2; FGFR1; FLT1; POLD2; CD274; KDR; PRIM2; POLE3; DDR2; RET; MAP2K1; PDCD1; TLR9; POLD1; POLD3; FKBP1A; ANGPT2; ABL1; FRK; CSF3R; MAP2K2; EPHA2; BRAF; RRM1; ADRB2; CHRNB1; TLR7; PRIM1; TOP1
Disorder of amino acid and other organic acid metabolism,RPL18A; RPL22; RPL23; RPS15A; RPL32; RPS3A; RPL37; RPL8; RPL29; RPS14; RPL27A; RPSA; RPS21; RPS27; RPL14; RPL12; RPS28; RPL18; RPL6; RPS16; RPS19; RPL34; RPS15; RPS25; RPL21; RPL35; RPL7; RPL7A; RPS3; RPL9; RPL13; RPS7; RPL4; RPS4X; RPL10A; RPL39; RPL36A; RPL28; RPL19; RPS13; RPS4Y1; RPS6; RPLP1; RPS11; RPL13A; RPS8; RPS27A; RPL26; RPL15; RPS17; RPS26; RPL23A; RPS18; RPL17; RPS20; RPL31; RPS5; RPLP0; RPL3; RPS12; RPL24; RPL5; RPS10; RPL36; RPL27; RPS24; RPS2; RPL11; RPL10; FAU; RPL30; RPS9; RPL38; RPL35A; RPS23; RPL37A; RPS29; RPL41
Disorder of lipid metabolism,NDUFAB1; NPC1L1; NDUFS1; NDUFB4; PTGS2; FDFT1; CETP; NDUFB7; HMGCR; HSD11B1; NDUFB3; NDUFA8; NDUFA5; NDUFA10; PPARG; NDUFB5; NDUFAF1; NDUFB10; GPR119; NDUFV3; NDUFAF2; NDUFS4; NDUFB8; NDUFV1; PTGDR; NDUFS5; NDUFA3; NDUFA11; NDUFV2; NDUFB1; NDUFA12; NDUFA13; PPARA; MT-ND2; MT-ND4; MT-ND1; MT-ND4L; NDUFS3; NDUFB2; NDUFC1; NDUFS8; VDR; PPARD; MAPK14; GPD2; NDUFS7; NDUFA1; THRA; NDUFS6; NDUFB9; THRB; NDUFC2; NDUFS2; PCSK9; NDUFAF3; NDUFA6; MAPK11; NDUFA4L2; NDUFA4; MT-ND6; NDUFA7; PTGS1; CNR1; NDUFAF4; SLC10A2; NDUFA9; AGTR1; NDUFB11; NDUFB6; MT-ND3; ACLY; NDUFA2; MT-ND5
Down syndrome,ACHE; GABRG2; GRIN2C; JAK1; GRIN1; GABRG3; GRIN2A; GRIN3A; JAK2; TYK2; GABRA2; GABRG1; INSR; GABRA5; GABRA3; GRIN2D; JAK3; GRIN3B; THRB; GRIN2B; GABRA1; BCHE; THRA; CSF2RA
Duchenne muscular dystrophy,RPS20; ADRB1; PDE4A; RPL31; NFKB2; RPL6; RPLP0; NDUFB2; RPL3; RPS16; RPS19; RPL28; RPS13; RPS12; PDE4D; NR3C1; RPL24; RPS15; RPS25; RPL5; PDE1B; RPL23; RPS4Y1; RPS15A; RPS6; RPS24; MSTN; PDE6H; RPL13A; RPS27A; RPL37; RPL10; RPS3; NDUFC2; NR3C2; UTRN; RPL30; NDUFV3; RPL26; RPL29; NDUFAF2; NDUFB6; RPL27A; NDUFV1; RPSA; NDUFS5; ADRA1B; ADORA2B; RPS9; NDUFA3; RPS7; RPL38; RELA; RPL15; PDE4B; NDUFA4; RPL37A; RPL23A; RPL10A; MT-ND5; MT-ND3; MT-ND1; DMD; RPS29; RPS18; RPL36A; NDUFS1; RPL18; PDE8A; PTGS2; ESR1; PDE6C; RPL18A; NFKB1; NDUFC1; NDUFS7; RPL22; CCN2; NDUFA8; RPL21; RPS10; NDUFA1; RPL36; RPL27; PDE6B; RPL35; NDUFAF1; RPLP1; NDUFA9; RPS2; RPS11; RPL11; RPS3A; NDUFS6; RPL7; RPL7A; FAU; ACE; RPL8; NDUFB8; RPL13; ADRB2; PDE7B; NDUFA11; RPS27; NDUFAF3; RPL35A; NDUFB1; NDUFA12; NDUFA6; PDE6G; NDUFA13; RPS23; PDE2A; RPL14; RPS26; RPL12; RPS4X; PDE7A; RPL41; RPS28; RPL17; RPL19; RPL34; NDUFS8; nan; ADORA2A; NDUFA2; NDUFB5; PDE5A; NDUFB10; PDE1C; NDUFS2; PDE9A; RPL9; RPS14; RPS21; ADRA1D; PDE3A; RPL4; NDUFV2; RPS17; NDUFA4L2; RPL39; NDUFAB1; GUCY1B1; NDUFB4; RPS5; PTGS1; NDUFB7; PDE4C; PDE10A; PDE8B; GPD2; PDE1A; NDUFB3; ADRA1A; NDUFAF4; NDUFA5; NDUFA10; PDE6A; RPS8; RPL32; NDUFB11; NDUFB9; PDE3B; PDE6D; NDUFS4; ADRB3; HRH1; MT-ND6; MT-ND2; MT-ND4; MT-ND4L; NDUFS3; NDUFA7
Dupuytren Contracture,COL11A1; COL4A4; COL5A1; COL4A2; COL2A1; COL6A2; COL6A3; COL1A2; COL3A1; COL24A1; COL6A5; COL18A1; COL4A5; COL27A1; COL4A6; COL5A2; COL15A1; COL6A6; COL28A1; COL5A3; COL1A1; COL6A1; COL4A1; COL11A2; TNF; COL4A3; SCN4A; NR3C1
Dysmenorrhea,SCN4A; PTGS2; PGR; PDE4C; OPRM1; FAAH; NR3C2; SCN3A; CHRM1; SCN9A; SCN8A; ESR1; PTGS1; ADORA2A; SCN7A; ADORA1; ADORA2B; PDE4A; SCN11A; PDE4B; SCN10A; TRPV1; ADORA3; ALOX5; PDE4D; SCN2A; PDE5A; SCN1A; SCN5A
Dyspnea,GUCY1B1; ADRA1A; nan; ADRA2A; ADORA1; HTR3A; ADRA1B; ADRA1D; NPR1; ADRA2C; SLC12A1; ADRA2B; OPRM1; NR3C1; AVPR2; ADORA2A; ADORA2B; ADORA3
Ebola hemorrhagic fever,FLT4; HMGCR; PDGFRA; FLT1; RET; FLT3; KDR; AGTR1; EGFR; KIT; CSF1R; KCNH2; PDGFRB
Eczema,PDE4A; JAK3; VDR; PDE4D; RARA; JAK1; IL13; RARG; RXRA; HRH1; RXRB; RARB; IL4R; JAK2; TYK2; PDE4C; OPRM1; NR3C1; TNFSF4; MMP8; MMP7; RXRG; PDE4B; PPIA; MMP1; PPAT; FKBP1A; MMP13
Ehlers-Danlos syndrome,ADRB1; SCN1A; SCN9A; SCN8A; ADRA2B; SCN4A; SCN11A; SCN5A; ADRA2A; SCN3A; ADRA2C; SCN2A; SCN7A; PRKCB; ADRB2; SCN10A
Elevated hepatic transaminase,NR1H4; NDUFS1; NDUFB2; NDUFB7; NDUFC1; NDUFS7; NDUFA9; NDUFB10; NDUFS6; NDUFC2; NDUFB8; NDUFV1; NDUFS5; NDUFA4; MT-ND6; NDUFA7; NDUFB4; NDUFA1; NDUFA5; NDUFAF1; NDUFS2; NDUFV3; NDUFAF2; NDUFB6; NDUFAF3; NDUFV2; NDUFA13; MT-ND1; MT-ND4L; NDUFS3; NDUFA8; NDUFA2; NDUFB5; NDUFS4; NDUFA11; NDUFA12; MT-ND3; MT-ND4; NDUFAB1; NDUFS8; GPD2; NDUFB3; NDUFAF4; NDUFA10; NDUFB11; NDUFB9; NDUFA3; NDUFB1; NDUFA6; NDUFA4L2; MT-ND2; MT-ND5
Encephalopathy,GABRE; GABRA6; GABRG3; GABRD; GABRQ; GABRA1; GABRG2; ADORA3; GABRA3; PDE5A; GABRA2; GABRG1; GABRB1; GABRB3; GABRA5; GABRP; GABRA4; ADORA2A; GABRB2; ADORA1; ADORA2B; EPOR
End Stage Liver Disease,KCNK10; GABRA3; GABRA1; GABRE; GABRG2; GABRA2; GABRG1; GABRB1; KCNK3; GABRD; GABRP; GLRA1; KCNK9; GABRG3; KCNK18; KCNK2; C5; GABRA4; CXCR4; GABRA6; GABRB2; GABRB3; GABRA5; GABRQ
Endometrial Clear Cell Adenocarcinoma,POLA2; POLD1; FKBP1A; TUBB1; TUBB4A; FOLR1; CSF3R; TUBA4A; TUBB2A; TUBB2B; TUBA3E; MAP2K1; POLD4; TUBB6; TUBB4B; POLA1; TOP2A; TUBB; MTOR; TUBB8; POLD2; VEGFA; TUBA1B; PRIM2; TUBA1C; PRIM1; TUBB3; POLD3; POLE2; MAP2K2; POLE3; RRM1; TUBA1A; POLE; TUBA3C
Endometrial Endometrioid Adenocarcinoma,CDK6; CDK4; PIK3CD; HDAC3; TUBB4B; PDCD1; HDAC9; HDAC4; TUBB4A; HDAC11; TUBB6; TUBB; HDAC7; PGR; HDAC5; HDAC1; TUBB2A; CYP19A1; HDAC2; TUBB3; TUBB8; HDAC6; HDAC10; TUBB1; VEGFA; PIK3CA; TUBB2B; HDAC8
Endometrial Hyperplasia without Atypia,NDUFAB1; PGR; FKBP1A; ESR1; NDUFS8; GPD2; NDUFS7; NDUFA1; NDUFA5; NDUFA2; NDUFA9; NDUFS6; NDUFB11; NDUFB9; NDUFS2; NDUFV3; NDUFAF2; NDUFS4; NDUFB6; NDUFV1; NDUFA11; NDUFV2; NDUFB1; NDUFA4L2; NDUFA13; NDUFA4; MT-ND6; MT-ND5; MT-ND3; MT-ND4; MT-ND4L; NDUFS3; NDUFS1; NDUFB4; NDUFB2; NDUFB7; HMGCR; NDUFB3; NDUFA8; NDUFA10; ESR2; NDUFB10; NDUFC2; NDUFS5; NDUFA3; NDUFA12; NDUFA6; MT-ND2; NDUFA7; NDUFC1; GLP1R; NDUFAF4; NDUFB5; NDUFAF1; NDUFAF3; MT-ND1; NDUFB8
