disease_name,gene_name
female reproductive system disease,KCNK2; GABRE; GLRA1; GABRB3; KCNK3; GABRA3; GABRA1; KCNK10; GABRA4; KCNK9; GABRG3; GABRQ; GABRG2; GABRA6; GABRG1; GABRB1; GABRA5; KCNK18; GABRP; GABRB2; GABRA2; GABRD
femoral neck fracture,NR3C1; SCN7A; SCN9A; SCN10A; PLG; SCN2A; OPRM1; SCN11A; SCN5A; SCN8A; SCN4A; SCN1A; SCN3A
femur fracture,SCN2A; SCN10A; SCN8A; PLG; SCN7A; SCN11A; SCN5A; SCN3A; SCN4A; OPRM1; SCN1A; SCN9A
fibromyalgia,OPRK1; SLC6A2; SLC6A4; OPRD1; SNAP25; HTR2A; OPRM1; SLC6A3; SCN4A; DRD2; CALCR; PTGS2; HTR2C; CACNA2D1
fibrosis,PDE4D; NR3C1; ADORA2A; PDE6D; PDE9A; PDE3A; PDE4B; PDE8A; PDE6C; IMPDH1; PDE8B; PDE5A; PDE1C; PDE6G; PDE4A; FKBP1A; PDE4C; PDE10A; PDE1A; PDE1B; PDE6B; PDE2A; PDE6A; PDE6H; PDE3B; ADORA2B; PDE7B; PDE7A
follicular lymphoma,IFNAR2; TUBB4A; EZH2; PIK3CD; TUBB4B; ABL1; TUBB1; PIK3CG; PIK3CA; MS4A1; CSNK1E; NR3C1; TOP2A; TUBB2A; TUBB2B; IFNAR1; TUBB6; TUBB; TUBB3; TUBB8
fragile X syndrome,NDUFAB1; NDUFB4; NDUFB2; HMGCR; GPD2; NDUFB3; NDUFA2; NDUFB5; SCN2A; NDUFA9; NDUFS6; SCN5A; NDUFA12; MT-ND2; MT-ND1; SCN4A; NDUFS8; NDUFAF4; SCN7A; SCN1A; NDUFV3; NDUFB8; SCN11A; NDUFS5; SCN9A; NDUFB1; NDUFA6; MT-ND4L; NDUFS7; NDUFA5; NDUFA10; NDUFB11; NDUFB6; NDUFV1; NDUFA3; NDUFA11; NDUFAF3; SCN10A; SCN8A; MT-ND3; MT-ND4; NDUFA7; NDUFS1; NDUFB7; NDUFC1; NDUFA8; NDUFA1; NDUFAF1; NDUFB10; NDUFB9; NDUFC2; SCN3A; NDUFS2; NDUFAF2; NDUFS4; NDUFV2; NDUFA4L2; NDUFA13; NDUFA4; MT-ND6; MT-ND5; NDUFS3
freckles,NDUFB2; NDUFA1; NDUFA5; NDUFB10; NDUFAF2; NDUFB8; NDUFV1; NDUFS5; NDUFA4L2; MT-ND2; MT-ND1; NDUFS3; NDUFB4; NDUFB7; NDUFC1; NR3C1; RARA; NDUFAF1; NDUFB11; NDUFC2; NDUFV3; NDUFB6; RARG; NDUFAF3; NDUFB1; NDUFAB1; GPD2; NDUFB3; NDUFAF4; NDUFA9; NDUFB9; NDUFS2; NDUFS4; NDUFA3; NDUFA11; NDUFA6; NDUFA4; MT-ND5; MT-ND4; NDUFS1; RARB; NDUFS8; NDUFS7; NDUFA8; PLG; NDUFA10; NDUFA2; NDUFB5; NDUFS6; NDUFV2; NDUFA12; NDUFA13; MT-ND6; MT-ND3; MT-ND4L; NDUFA7
frozen shoulder,SCN4A; MMP8; TRPM8; SCN5A; NR3C1; SCN1A; SCN3A; SCN11A; SCN8A; PTGS1; TRPA1; SCN2A; SCN7A; MMP7; MMP1; TRPV1; PTGS2; MMP13; SCN9A; SCN10A
fungal infectious disease,NR3C1; TUBB2A; DHFR; TUBB1; CSF3R; TUBB4B; TUBB6; TUBB; TUBB4A; TUBB2B; TUBB3; TUBB8
gallbladder disease,PTGS2; PTGS1; GABRE; GABRA4; GABRB1; GABRB3; GABRA5; GABRA3; GABRA1; GABRP; GABRG2; GABRD; CHRNG; GABRQ; CHRND; GABRA6; GABRB2; CHRNB1; CHRNE; OPRM1; CHRNA1; GABRA2; GABRG1; GABRG3
gallstones,GABRE; CHRNE; OPRM1; ADRA1A; CHRND; CHRNA1; GABRB2; ADRA2A; SCN10A; GABRA5; GABRD; ADRA2B; SCN4A; ADRB1; PTGS2; PTGS1; GABRG2; SCN7A; SCN1A; GABRG1; CHRM1; ADRB2; CHRNB1; CHRNG; SCN8A; NR1H4; ACHE; GABRP; CHRM3; SCN2A; GABRA6; GABRA2; GABRB1; HTR3A; SCN11A; SCN9A; ADRA1B; ADRA1D; CHRM2; GABRG3; SCN5A; ADRA2C; ADRB3; GABRA3; GABRA1; GABRA4; FAAH; SCN3A; GABRB3; TRPV1; GABRQ
gambling behaviour,GABRA3; OPRK1; OPRM1; GRIN3B; GABRA6; GABRA2; GRIN2C; GABRQ; GABRB2; GABRG3; GABRA5; GRIN2B; GABRA1; GABRP; GABRE; GABRA4; GABRG1; GABRB1; GRIN1; GRIN2A; GABRD; GRIN3A; GRIN2D; GABRG2; OPRD1; GABRB3
gastric cancer,RBX1; KDR; ERBB2; DDB1; SCN11A; TYMS; SCN5A; SSTR3; SCN4A; CRBN; ATP4B; SCN8A; ADRA2B; PTGS2; SCN2A; CUL4A; ADRA2A; SSTR5; P2RY12; SCN9A; SSTR2; ADRA2C; SCN10A; PTGS1; ATP4A; OPRM1; SSTR4; SCN7A; SSTR1; SCN1A; SCN3A; TOP1
gastroesophageal reflux disease,PTGER3; SLC6A2; HRH2; DRD2; CCKAR; HTR4; ATP4B; SLC6A4; CCKBR; HSD11B1; ATP4A; HTR3A; CHRM1; HSD11B2; PGA5
gastrointestinal disease,CACNG3; CACNA1G; CACNA1S; CACNG1; CACNG6; CACNG8; DRD2; CACNA1D; CACNA1H; CACNB1; OPRK1; CACNA1F; SLC6A2; OPRM1; OPRD1; CNR1; CHRM3; CACNA2D4; CACNA2D3; HTR4; HTR3A; CACNG2; HTR1A; CACNA1E; CACNA2D2; CACNG4; CACNA1I; HNF4A; CACNG7; SLC6A4; CACNA1B; CACNB3; CACNB4; CACNG5; ATP4A; HRH2; CACNA1A; CACNA1C; CACNA2D1; CACNB2; CHRM1; CHRM2
gastrointestinal stromal tumor,FLT4; FLT3; PDGFRA; KIT; CSF1R; BCR; PDGFRB; KDR; ABL1; FLT1; RET
gastroparesis,DRD2; HTR4; HTR3A; DRD4; HTR2A; HTR3B; HTR3C; HTR3E; DRD3; HTR3D
generalized anxiety disorder,GABRA3; GABRG1; GRIN2A; GABRQ; GRIN2D; SLC6A4; GRIN2B; SLC6A2; GABRA4; GABRB2; CACNA2D1; GRIN2C; GABRB1; GABRB3; GRIN1; GABRA5; GABRD; GABRA1; GABRP; GABRE; GABRG2; GRIN3B; GABRA6; GABRA2; HTR1A; GABRG3; GRIN3A
gestational diabetes,NDUFB4; NDUFB2; NDUFC1; VDR; GLP1R; NDUFS7; NDUFB3; NDUFA5; NDUFA2; NDUFAF1; NDUFB9; NDUFS2; NDUFB6; NDUFB8; NDUFA3; NDUFA11; NDUFV2; KCNJ11; MT-ND5; NDUFA7; ABCC8; NDUFB10; NDUFS6; NDUFAF2; NDUFS5; INSR; NDUFAF3; NDUFA4; NDUFAB1; NDUFS1; NDUFA1; NDUFB11; NDUFV3; NDUFA12; NDUFA6; NDUFA4L2; MT-ND2; MT-ND3; MT-ND1; MT-ND4L; NR1H4; NDUFB7; NDUFS8; GPD2; NDUFA8; NDUFAF4; NDUFA10; NDUFB5; NDUFA9; NDUFC2; NDUFS4; NDUFV1; NDUFB1; NDUFA13; MT-ND6; MT-ND4; NDUFS3
glaucoma,ROCK1; GABRA4; VEGFA; NR3C1; CHRM3; CA1; SCN2A; SCN7A; GABRA2; GRIA4; GRIK3; SCN10A; GABRA5; GABRQ; GABRA3; GABRA1; ADRB1; GRIA3; SCN1A; GABRB2; GRIA1; SLC18A2; GABRB3; CA4; CA7; ADRB2; SCN9A; ADRA1B; TYMS; SCN5A; ADRA2C; ADRA2B; CA12; GABRE; GRIK5; GRIA2; ADRA1A; PTGFR; ROCK2; GABRA6; ADRA2A; GABRG1; SCN11A; CHRM1; ADRA1D; GABRG3; ADRB3; SCN4A; PTGS2; ACHE; GABRP; PTGS1; SLC6A2; CA2; GABRG2; SLC6A3; GRIK4; SCN3A; GABRB1; GRIK2; GRIK1; GABRD; SCN8A
gout,TUBB2A; SLC22A11; HRH1; SLC22A6; ATP4A; SLC22A8; TUBB4B; SLC22A12; DHFR; TNF; TUBB3; TUBB1; TUBB4A; FAAH; TUBB2B; XDH; TUBB8; PTGS2; PTGS1; NR3C1; TUBB6; TUBB; TRPV1
graft versus host disease,ROCK1; HDAC6; HDAC1; IL2RA; HDAC2; DHFR; HDAC10; ROCK2; HDAC8; HDAC3; TNF; HDAC9; HDAC7; HDAC4; FKBP1A; JAK2; IMPDH1; HDAC5; NR3C1; JAK1; HDAC11; IMPDH2; PPIA
habitual abortion,NDUFB2; NDUFB7; NDUFS8; NDUFA1; NDUFA2; NDUFB5; PDE5A; NDUFS6; NDUFB9; NDUFS2; NDUFAF2; NDUFS4; MT-ND5; MT-ND1; NDUFA7; NDUFAB1; GPD2; NDUFS7; NDUFAF1; NDUFB10; NDUFC2; NDUFB8; NDUFAF3; NDUFB1; MT-ND6; MT-ND2; MT-ND3; NDUFS1; NDUFB4; PGR; NDUFA10; NDUFB11; NDUFV3; NDUFB6; NDUFS5; NDUFA12; NDUFA6; NDUFA13; MT-ND4L; NDUFS3; NDUFC1; NDUFB3; NDUFA8; CSF3R; NDUFAF4; NDUFA5; NDUFA9; NDUFV1; NDUFA3; NDUFA11; NDUFV2; NDUFA4L2; NDUFA4; MT-ND4
head and neck malignant neoplasia,TUBB6; TYMS; TUBB8; KDR; ADRA1D; ADRA2B; FLT4; TUBB1; PDGFRB; TUBB2B; EGFR; ADRB2; ADRA1B; ADRA2C; TUBB; TUBB3; ADRB1; TUBB4A; ADRA1A; TUBB2A; ADRA2A; KIT; TUBB4B; ADRB3
head and neck squamous cell carcinoma,TYMS; TUBB4B; TUBB; TUBB4A; TUBB2B; TUBB1; TUBB2A; TUBB6; PDCD1; TUBB3; TUBB8
heart disease,GABRA1; GRIN3B; SCN7A; GABRA6; ADRA2A; CACNA1C; GABRA2; GABRG1; GABRB3; P2RY12; SCN9A; SCN5A; GRIN3A; ITGB3; GABRQ; GRIN2B; SCN4A; CACNA1F; GABRE; SERPINC1; SCN3A; GABRB1; SCN11A; GRIN1; GRIN2A; ADRA2C; SCN10A; GABRA5; GABRD; SCN8A; PTGS2; CACNA1S; PTGS1; GRIN2D; GABRG2; SCN1A; GABRB2; CACNA1D; KCNK18; GABRA3; KCNK2; GABRP; KCNK10; GABRA4; OPRM1; SCN2A; GLRA1; GRIN2C; KCNK9; KCNK3; GABRG3; ADRA2B
heart failure,ADRB1; PTGS2; NDUFB7; ATP1A3; NDUFS8; NDUFS7; TACR1; HCN4; SLC5A2; ACE; NDUFV3; NDUFB8; AVPR1A; ADRB2; NDUFA3; ADRA1D; ADRA2B; NDUFS1; GUCY1B1; CA2; VDR; TNNC1; SERPINC1; NDUFA8; PLG; NDUFAF4; AVPR2; NDUFA5; ATP1A4; NDUFB5; PDE5A; NDUFB9; CACNA1C; NDUFC2; XDH; PTGIR; GUCY1A1; NDUFS4; NDUFB6; BDKRB2; PDE3A; NDUFA4L2; NDUFA13; ADRB3; MT-ND2; MT-ND5; MT-ND4L; NDUFA7; ATP1A2; NDUFB4; CA12; SLC12A1; CACNA1S; PTGS1; SLC6A2; NDUFB3; ADRA1A; F10; TNNI3; NDUFA10; CA1; NDUFAF1; NDUFA9; REN; AGTR1; NDUFS6; ADRA2A; PDE3B; GUCY1A2; CACNA1D; NDUFS2; NDUFAF2; NDUFS5; AR; ADRA1B; NDUFV2; ADRA2C; NDUFA6; EPOR; NDUFA4; MME; MT-ND4; MT-ND1; NDUFAB1; KCNH2; SLC12A3; FKBP1A; NDUFB2; SLC5A1; CACNA1F; NDUFC1; HMGCR; GPD2; TNNT2; nan; NDUFA1; NDUFA2; TOP2A; NDUFB10; NDUFB11; NR3C2; ATP1A1; HTR3A; VKORC1; CA4; NDUFV1; NPR1; INSR; NDUFA11; NDUFAF3; NDUFB1; NDUFA12; MT-ND6; MT-ND3; NDUFS3
heart valve disease,GABRA3; GABRP; GABRE; TNNC1; PDE3B; GABRB1; GABRA5; GABRA4; TNNT2; TNNI3; GABRB3; PDE3A; GABRA1; GABRA6; GABRG1; GABRG2; GABRB2; GABRA2; GABRG3; GABRD; GABRQ
hemophilia A,CD38; F10; F7; AVPR1A; F9; PLG; AVPR1B; NR3C1; AVPR2; MS4A1; F8
hemorrhage,SCN4A; GUCY1B1; PTGS2; ESR1; GABRP; GRIN3B; HTR2B; SCN7A; ADRA2A; AVPR1A; SCN11A; FGG; FGB; ADRA1D; GRIN2A; DRD1; ELANE; GABRA3; PTGER3; PGR; KCNK2; ATP4A; MPL; FAAH; SERPINC1; ADRA1A; PTGFR; F13A1; F10; AVPR2; SSTR5; GABRG1; GABRB1; KLKB1; SYK; ADRB2; P2RY12; ADRA1B; KCNK3; OXTR; ATP4B; KCNK18; ADRB3; AVPR1B; GRIN3A; ADRB1; KCNK10; GRIN2D; GABRA4; GABRG2; PLG; SCN1A; GABRA6; GABRB2; GLRA1; GABRA2; SCN3A; GRIN2C; GABRB3; KCNK9; SCN9A; FGA; SSTR2; SCN5A; GABRA5; TRPV1; SCN8A; GABRQ; GRIN2B; GABRA1; PTGS1; F9; GABRE; PLAT; VWF; ALDH5A1; nan; SSTR4; SCN2A; SSTR1; GRIN1; GABRG3; ADRA2C; SCN10A; GABRD; ADRA2B; SSTR3
hemorrhoid,SCN4A; ADRB1; GUCY1B1; NR3C1; ADRA1A; nan; CACNA1C; GRIN2C; GRIN1; ADRA2C; GRIN3A; CACNA1S; CACNA1F; TRPA1; GRIN2D; SCN2A; SCN7A; ADRA2A; GRIN3B; SCN1A; TRPM8; SCN3A; CACNA1D; SCN11A; ADRB2; SCN9A; ADRA1B; ADRA1D; SCN5A; ADRB3; GRIN2B; GRIN2A; SCN10A; SCN8A; ADRA2B
hepatitis C virus infection,IMPDH1; IL18R1; NDUFAF4; NDUFA1; NDUFA10; NDUFA2; NDUFS2; NDUFV1; NDUFA13; MT-ND4; MT-ND1; NDUFAB1; FKBP1A; NDUFA8; NDUFB5; NDUFA9; NDUFB11; NDUFB9; NDUFC2; IFNAR2; NDUFAF2; NDUFA11; NDUFA4L2; NDUFA4; MT-ND2; NDUFS3; NPC1L1; CYP3A43; NDUFB4; NDUFB7; NDUFC1; NDUFS8; GPD2; IL18RAP; PPARG; NDUFB10; IFNAR1; SLC6A3; CYP3A7; NDUFS4; NDUFB6; NDUFV2; NDUFA6; NDUFA7; NDUFS1; NDUFB2; CYP3A5; HMGCR; NDUFS7; NDUFB3; NDUFA5; NDUFAF1; NDUFS6; NDUFV3; CYP3A4; NDUFB8; NDUFS5; NDUFA3; NDUFAF3; NDUFB1; NDUFA12; PPIA; MT-ND6; MT-ND5; MT-ND3; MT-ND4L
hepatocellular carcinoma,GABRA3; GABRA1; FLT4; PTGS2; FKBP1A; VEGFA; PDGFRB; CD274; GABRG1; RET; GABRP; KCNK10; FLT1; MET; GABRG2; TOP2A; ESR2; KIT; GABRB3; KCNK9; TYMS; GABRQ; KCNK2; GABRA6; GABRB2; GABRA2; CTLA4; KCNK3; GABRG3; GABRA5; KCNK18; PDCD1; GABRE; IMPDH1; GABRA4; HMGCR; FLT3; KDR; PPAT; RAF1; GLRA1; CACNA2D1; BRAF; GABRB1; IMPDH2; GABRD; DPYD
hip fracture,SCN4A; PTGS1; PLG; CHRND; SCN2A; SCN9A; TRPV1; CHRNG; SCN7A; CHRNA1; SCN1A; SCN11A; PTGS2; OPRM1; NR3C1; FAAH; SCN3A; CHRNB1; SCN5A; SCN8A; CHRNE; VDR; SCN10A
hippocampal atrophy,SCN3A; SCN4A; SCN1A; SCN10A; SCN8A; SCN2A; SCN7A; SCN11A; SCN5A; SCN9A
hyperlipidemia,CACNA1S; HMGCR; NPC1L1; PCSK9; AGTR1; CACNA1D; ABCA1; PDE3A; CACNA1F; CACNA1C; DPP4
hypertension,NISCH; GABRA3; GABRA1; SLC12A1; GABRP; PTGS1; SLC6A4; FAAH; NDUFB3; PTGFR; NDUFA1; EDNRB; SCN3A; NDUFS2; SLC18A2; SCN9A; ADORA2B; KCNK3; ADRA1D; NDUFA11; NDUFA13; KCNK18; ADRB3; TRPV1; SCN8A; MT-ND3; MT-ND4; ADRA2B; SCN4A; NDUFS1; NDUFB4; ABCC9; MAOB; CACNA1S; KCNK2; CACNA1F; SLC6A2; NDUFS7; CHRNB4; ADRA1A; nan; NDUFAF1; NDUFA9; NDUFB10; AGTR1; NDUFS6; NDUFB11; NDUFB9; ADRA2A; CACNA1C; EDNRA; NR3C2; GUCY1A2; ACE; NDUFV3; GABRB1; NDUFAF2; NDUFS4; NDUFB8; GABRB3; NDUFAF3; ADRA2C; NDUFA6; NDUFA4L2; KCNJ11; GABRD; DPP4; NDUFS3; TNF; GABRQ; PTGS2; CHRNA3; NDUFB2; KCNK10; GABRE; GABRA4; NDUFC1; NDUFS8; SCNN1A; VDR; HMGCR; GPD2; KCNJ8; NDUFAF4; ADORA2A; NDUFA10; NDUFA2; NDUFB5; SCN2A; REN; GABRB2; GLRA1; GABRA2; PTGIR; GABRG1; GUCY1A1; NDUFV1; SCN11A; NDUFS5; NDUFA3; NDUFV2; TH; SCN5A; MAOA; MT-ND6; MT-ND2; MT-ND5; MT-ND1; NDUFA7; ADORA3; NDUFAB1; ADRB1; GUCY1B1; SLC12A3; NDUFB7; GABRG2; NDUFA8; NDUFA5; CHRM3; SCN7A; SLC5A2; SCN1A; GABRA6; NDUFC2; CACNA1D; XDH; ADORA1; NDUFB6; ADRB2; P2RY12; NPR1; KCNK9; ADRA1B; GABRG3; NDUFB1; NDUFA12; DRD1; SCN10A; GABRA5; PPARA; NDUFA4; MT-ND4L
"hypertension, pregnancy-induced",ADRB2; SLC12A1; ADRA2A; ADRA1B; ADRA2C; ADRA2B; ADRB1; ADRA1A; ADRA1D; ADRB3
hypertrophic cardiomyopathy,CACNA1F; MYL2; CACNA1C; MYL3; ADRB2; SCN4A; CACNA1S; SCN5A; ADRB1; MYH7B; MYL4; MYH7; MYL7; CACNA1D; MYH6
hypertrophy,NR3C1; ADRA1A; SCN7A; ADRA1B; ADRA2B; SCN2A; ADRA2A; SCN9A; SCN10A; ADRA1D; SCN5A; ADRA2C; SCN8A; SCN4A; SCN1A; SCN3A; SCN11A
hypogonadism,DRD4; VDR; SRD5A3; AR; PGR; LHCGR; SRD5A2; ESR1; ESR2; DRD2; DRD3; SRD5A1
hypospadias,SCN4A; SCN7A; SCN8A; SCN2A; SCN3A; SCN9A; SCN10A; SCN1A; SCN11A; SCN5A
hypotension,ADRB1; GABRE; NR3C1; ADRA1A; PLG; SCN1A; GABRB2; SCN3A; GABRG1; HTR3A; KCNK3; ADRA1D; ADRA2C; ADRB3; SCN4A; GUCY1B1; OPRM1; GABRG2; ADRA2A; GABRA2; ADRB2; SCN9A; ADRA1B; SCN5A; SCN8A; GABRA3; GABRA1; ACHE; KCNK10; SCN7A; GABRA6; GLRA1; CHRM1; KCNK9; KCNK18; GABRD; GABRQ; ADRA2B; KCNK2; GABRP; GABRA4; nan; CHRM3; SCN2A; GABRB1; GABRB3; SCN11A; GABRG3; SCN10A; GABRA5
hypoxemia,GABRA1; GABRE; GABRA4; GABRA2; GABRB3; GABRA5; HRH1; OPRM1; GABRG2; CHRNA1; GABRG1; GABRB1; CHRNB1; GABRA3; CHRNE; GABRA6; CHRNG; GABRP; CHRND; GABRB2; GABRG3; GABRD; GABRQ
idiopathic pulmonary fibrosis,FGFR2; KDR; FLT4; FGFR1; FLT1; NR3C1; PDGFRB; PDGFRA; FGFR3; FGFR4
ileus,ACHE; OPRD1; CHRNA4; OPRM1; HTR3C; HTR3E; HTR3D; OPRK1; CHRNB2; HTR4; DRD2; HTR3B; HTR3A
immune system disease,ITGAL; ROCK1; RBX1; TNFSF13B; JAK3; C5; IFNG; IL17A; IL17F; CD2; CD80; IL1B; S1PR4; ROCK2; ITGB7; CUL4A; MS4A1; DDB1; CD52; IL17RA; S1PR5; GABRA5; DHFR; TNF; PDE4A; KEAP1; DHODH; TYK2; GABRG2; ITGA4; IL1RL2; PPAT; IL6ST; IFNAR1; GABRA2; IL6R; JAK1; GABRG1; CD19; GABRA3; GABRA1; JAK2; PDE4C; PDE4D; C3; PPP3CA; S1PR1; C1S; PDE4B; IL1RAP; PPIA; CD3E; S1PR2; FKBP1A; IMPDH1; IL23A; OPRM1; IL12B; NR3C1; CRBN; CD86; IL1R1; IL2RA; IL6; IGF1R; IMPDH2; GABRG3; S1PR3
infection,GABRA1; GABRE; SLC6A2; CYP3A5; GRIN3B; SCN2A; GABRA6; SIGMAR1; GABRG1; GABRB3; SCN4A; DPEP1; FKBP1A; PTGS1; CSF3R; MMP13; SCN1A; CYP3A4; KCNK3; GRIN1; KCNK18; GABRD; GABRQ; GRIN2B; PTGS2; KCNK2; GABRP; KCNK10; IMPDH1; GABRA4; VDR; GABRG2; NR3C1; FAAH; SERPINC1; PLG; MMP7; GLRA1; ADRA2A; CYP3A7; GRIN2C; GABRB1; CYSLTR1; GABRG3; GRIN2A; SCN10A; GABRA5; TRPV1; GRIN3A; GABRA3; CYP3A43; GRIN2D; ATP4A; MMP8; SCN7A; GABRB2; GABRA2; SCN3A; CCR5; SCN11A; KCNK9; SCN9A; IMPDH2; SCN5A; ADRA2C; MMP1; HRH1; SCN8A; ADRA2B
infertility,PTGS2; ESR1; SERPINC1; NDUFA8; NDUFA2; NDUFAF1; CYP19A1; LHCGR; PDE5A; NDUFA9; NDUFB10; NDUFB9; DRD2; NDUFC2; NDUFS2; NDUFB6; AR; P2RY12; NDUFA11; NDUFB1; MT-ND2; MT-ND3; NDUFS3; NDUFAB1; NDUFS1; DRD4; NDUFB7; GNRHR; GHR; NDUFS7; MTNR1B; NDUFV3; NDUFS4; NDUFAF3; NDUFA4L2; MT-ND6; MT-ND5; MT-ND4; GCGR; NDUFA7; NDUFB4; PGR; NDUFC1; NR3C1; NDUFAF4; NDUFA1; NDUFA10; NDUFB5; ESR2; NDUFAF2; NDUFB8; NDUFV1; MTNR1A; NDUFS5; FSHR; NDUFA12; MT-ND1; MT-ND4L; NDUFB2; PTGS1; NDUFS8; VDR; GPD2; NDUFB3; CSF3R; NDUFA5; NDUFS6; NDUFB11; DRD3; NDUFA3; NDUFV2; NDUFA6; NDUFA13; NDUFA4; CSF2RA
inflammation,GABRA3; PTGS2; GABRE; IMPDH1; SCN7A; GABRB2; IMPDH2; GRIN2A; SCN10A; TNF; GABRQ; GRIN2B; SCN4A; GABRA1; PGR; FKBP1A; PTGS1; SERPINC1; CNR1; SCN2A; GABRA6; GABRG1; PCSK9; SCN9A; GRIN3A; GABRP; IL17A; GABRG2; NR3C1; GRIN3B; PPARG; SCN1A; GABRA2; SCN3A; GABRB1; GABRB3; GRIN1; SCN5A; GABRD; GRIN2D; GABRA4; HMGCR; ITGA4; GRIN2C; SCN11A; GABRG3; GABRA5; PPIA; SCN8A
inflammatory bowel disease,GABRA3; PTGS2; GABRP; NR3C1; TNF; GABRE; GABRA2; GABRA5; GABRD; GABRA1; GABRA4; OPRM1; GABRG2; PPAT; GABRB3; GABRG3; PTGS1; ATP4A; PPARG; GABRA6; GABRB2; GABRG1; GABRB1; GABRQ
influenza,PTGS2; GRIN2D; SLC6A4; SLC22A8; TRPV1; GRIN3B; FAAH; GRIN2C; SLC22A11; GRIN1; SLC22A6; PTGS1; GRIN2A; GRIN3A; GRIN2B; SLC6A2
injury,ADRB1; PTGS1; ADRA1A; SCN1A; GABRA2; GRIN1; TYMS; GABRG3; GABRD; ADRB3; CSF2RA; GRIN3A; PTGER3; OPRK1; TRPA1; GRIN2D; OPRM1; NR3C1; OPRD1; SCN7A; AGTR1; GABRB2; SCN3A; GABRB1; SCN9A; GRIN2A; SCN10A; ADRA2B; GABRA3; GABRA1; GABRA4; FAAH; CNR1; DDC; TRPM8; GRIN2C; GABRG1; GABRB3; ADRB2; SCN5A; ADRA2C; GABRA5; TRPV1; SCN8A; GABRQ; SCN4A; PTGS2; ESR1; GABRP; GABRE; GABRG2; GRIN3B; SERPINC1; SCN2A; GABRA6; ADRA2A; SCN11A; ADRA1B; ADRA1D; GRIN2B
insomnia,GABRA3; GSK3B; ACHE; HTR2A; SLC6A2; GSK3A; SLC6A3; SCN3A; GABRG3; ADRA2C; HRH1; ADRA2B; IMPA1; SCN1A; GABRA6; GABRB2; ADRA2A; GABRB1; MTNR1A; SCN5A; SCN8A; GABRA4; GABRG2; SCN2A; SCN7A; HCRTR2; GABRG1; GABRB3; SCN11A; SCN9A; SCN10A; GABRA5; SCN4A; GABRA1; SLC6A4; HCRTR1; MTNR1B; HTR2C; GABRA2; CACNA2D1
insulin resistance,NDUFAB1; NDUFS7; NDUFB3; NDUFA8; NDUFB11; NDUFA3; NDUFA11; NDUFA4L2; DPP4; MT-ND3; NDUFA7; NDUFA1; NDUFB10; NDUFS2; NDUFS5; NDUFV2; NDUFB1; MT-ND5; NDUFB4; NDUFC1; NDUFS8; GLP1R; HMGCR; GPD2; NDUFA10; NDUFA2; NDUFA9; NDUFAF2; NDUFS4; NDUFB6; NDUFB8; NDUFA6; NDUFA13; NDUFA4; MT-ND2; MT-ND4; MT-ND4L; NDUFS1; NDUFB2; NDUFB7; NDUFAF4; NDUFA5; NDUFB5; NDUFAF1; NDUFS6; NDUFB9; NDUFC2; NDUFV3; NDUFV1; NDUFAF3; NDUFA12; MT-ND6; MT-ND1; NDUFS3
intelligence,GABRP; CHRND; CHRNA1; ADRA2A; GABRB1; ADRA2C; GABRD; GABRQ; GABRA1; KCNK2; CHRNE; GABRB2; GABRA2; KCNK9; GABRG3; GABRA5; CHRNG; ADRA2B; GABRA3; GABRE; GLRA1; GABRB3; KCNK3; KCNK10; GABRA4; OPRM1; GABRG2; GABRA6; GABRG1; CHRNB1; KCNK18
intermediate coronary syndrome,GUCY1B1; PTGS2; PTGS1; GABRA2; GABRG1; GABRB1; F2; GABRG3; GABRQ; GABRA3; GABRA1; GABRA4; HMGCR; GLRA1; P2RY12; GABRA6; GABRB2; GABRD; ADRB1; GABRP; GABRE; OPRM1; GABRG2; SERPINC1; nan; GABRB3; GABRA5; ITGB3
intermittent vascular claudication,NDUFB2; NDUFC1; NDUFB3; NDUFA8; NDUFA5; NDUFB9; NDUFV3; NDUFB6; NDUFA6; NDUFA4L2; NDUFA4; MT-ND3; NDUFB4; GPD2; NDUFAF4; NDUFB5; NDUFA9; NDUFB10; NDUFS6; NDUFB11; NDUFC2; NDUFA11; NDUFB1; NDUFS3; NDUFAB1; NDUFS8; NDUFA1; NDUFA2; NDUFAF1; NDUFS2; NDUFS4; NDUFB8; NDUFV1; NDUFS5; NDUFA3; MT-ND6; MT-ND5; MT-ND1; MT-ND4L; NDUFS1; NDUFB7; NDUFS7; NDUFA10; NDUFAF2; PDE3A; NDUFAF3; NDUFV2; NDUFA12; NDUFA13; MT-ND2; MT-ND4; NDUFA7
internal carotid artery stenosis,KCNK2; KCNK10; GABRA4; OPRM1; MTNR1B; GLRA1; ADRA2A; GABRQ; GABRP; GABRG2; GABRA6; GABRB2; GABRB1; PCSK9; KCNK9; GABRA3; GABRE; HMGCR; GABRA2; GABRG1; MTNR1A; GABRG3; ADRA2C; GABRA5; KCNK18; GABRD; GABRA1; GABRB3; P2RY12; KCNK3; ADRA2B
interstitial cystitis,SCN4A; PTGS2; OPRD1; OXTR; PTGS1; SERPINC1; ADRA2A; ADRA2C; NR3C1; SNAP25; ADRB3; OPRK1; OPRM1; ADRA2B
intestinal obstruction,FAAH; SSTR4; SSTR1; SSTR5; SSTR2; SCN4A; PTGS2; TRPV1; PTGS1; OPRM1; SSTR3
