disease_name,gene_name
Cognitive impairment,GABRA3; ADRB1; NDUFB4; GABRP; NDUFB7; CHRNA4; SLC6A2; CA2; GNRHR; GABRG2; NDUFS7; CNR1; ADRA1A; TUBA4A; NDUFB5; SCN2A; SLC6A3; SCN1A; NDUFS6; GABRA2; GRIN2C; TUBA1A; ADRB2; ADRA1B; NDUFA3; INSR; TUBB6; GRIN1; NDUFV2; GRIN2A; SCN5A; NDUFA6; GABRD; NDUFA4; GRIN3A; MT-ND5; MT-ND1; ADRA2B; PTGS1; TUBB1; GRIN2D; MAPK14; GPD2; GRIA2; NDUFA5; SCN7A; NDUFA9; NDUFB11; NDUFB9; SIGMAR1; CACNA1B; CHRNB2; GABRB1; GRIK3; NDUFAF2; GRIK2; TUBA1C; SCN11A; MTNR1A; GRIK1; CHRNA7; NDUFA12; TUBB4B; SCN8A; TUBA3C; MT-ND6; MT-ND4L; TUBB8; GRIN2B; SCN4A; NDUFS1; ACHE; GABRE; GABRA4; NDUFC1; VDR; HMGCR; GRIN3B; TUBA1B; NDUFA1; GRIA3; NDUFA10; AGTR1; GABRA6; ADRA2A; GRIA4; SCN3A; NDUFS2; SV2A; CCR5; NDUFS4; NDUFB8; GABRB3; NDUFV1; SCN9A; ADRA1D; GABRG3; ADRA2C; SCN10A; GABRA5; MT-ND2; MT-ND3; TUBB3; NDUFA7; GABRQ; NDUFAB1; GABRA1; PTGS2; NDUFB2; HRH3; TUBB4A; GRIK5; GHRHR; SLC6A4; NDUFS8; GHR; NR3C1; NDUFB3; NDUFA8; NDUFAF4; NDUFA2; PPARG; MTNR1B; TUBB2A; TUBB2B; NDUFAF1; NDUFB10; GABRB2; GRIK4; NDUFC2; TUBA3E; GRIA1; HTR6; NDUFV3; GABRG1; NDUFB6; CA4; NDUFS5; PDE3A; NDUFA11; NDUFAF3; NDUFB1; NDUFA4L2; NDUFA13; ADRB3; TUBB; MT-ND4; NDUFS3
Constipation,FGF1; OPRD1; SLC10A2; CACNA1C; HTR4; SCN11A; SCN9A; HTR3C; SCN10A; HTR3E; GUCY2C; CACNA1S; OPRK1; CLCN2; SCN2A; SCN7A; SCN1A; FGFR4; SSTR5; HTR3D; SSTR3; SCN4A; ACHE; CACNA1F; OPRM1; ADRA1A; DRD2; HTR3B; SCN3A; CACNA1D; HTR3A; ADRA1D; DGAT1; SCN8A; SSTR4; KLB; SSTR1; ADRA1B; SSTR2; SCN5A
Coronary Restenosis,FKBP1A; TUBB4A; TUBB2B; TUBB6; TUBB; TUBB1; TUBB4B; TUBB3; TUBB2A; TUBB8
Cough,P2RX3; TRPV4; GRIN3B; SCN2A; SCN7A; GABRG1; SCN11A; CHRNA7; GRIN1; SCN5A; GABRA5; HRH1; GRIN2B; SCN4A; GABRA3; GABRA1; OPRK1; OPRM1; TACR1; SCN1A; CACNA2D1; SCN9A; GRIN2A; SCN10A; TRPV1; GRIN2D; GABRG2; OPRD1; OPRL1; ADRA2A; GABRA2; ADRB2; CYSLTR1; GABRG3; SCN8A; SCN3A; GRIN2C; ADRA2C; MAOA; GRIN3A; ADRA2B
Crohn's disease,CX3CL1; SCN4A; GABRA3; PDE4A; TXK; IL2RB; POLE2; PDE4C; ATP4A; POLD2; VDR; PDE10A; IL12B; PDE4D; NR3C1; ITGA4; IL1RL2; CNR1; CSF3R; TNFSF11; PPAT; PPARG; TEC; MMP13; PDE5A; ITGB7; IGF1R; IFNAR1; PRIM2; IL18; GABRA2; PDE3B; PDE1C; PDE6D; CACNA1D; PDE9A; JAK1; GABRG1; RRM1; VKORC1; CD52; ADORA2B; PDE7B; IL17RA; S1PR5; PDE4B; GABRA5; IL1RAP; HDAC2; HRH1; CD3E; S1PR3; ADORA3; ALOX5; GABRA1; PDE8A; POLD3; CACNA1S; OPRK1; FKBP1A; PDE6C; JAK2; MADCAM1; MMP9; SMAD7; TYK2; IL17A; ITK; GABRG2; CRBN; PIKFYVE; HDAC1; FAAH; S1PR4; RARA; PDE6A; NCBP1; CUL4A; SLC6A3; SIGMAR1; IFNAR2; DDB1; IL13; S1PR1; PDE3A; POLD4; PDE6G; TLR7; TRPV1; PRIM1; PDE7A; BTK; POLD1; PTGS2; RARB; RBX1; POLA1; BMX; JAK3; IMPDH1; MAPK14; GHR; HMGCR; PDE8B; NCBP2; OPRD1; MMP8; PDE1B; IL2RA; IL6; MMP7; SLC5A2; CACNA1C; CD3G; HDAC3; POLE; IMPDH2; GRIN2A; CNR2; MMP1; CSF2RA; TNF; POLA2; GLP2R; HDAC6; PTGS1; CACNA1F; SLC6A2; IL23A; OPRM1; PDE1A; TNFSF14; ADORA2A; PDE6B; PDE6H; ESR2; POLE3; MS4A1; ADORA1; CD3D; CXCL10; CCR9; GABRG3; SCN5A; PDE2A; TLR9; S1PR2
Cutaneous T-cell lymphoma,CD4; HDAC6; HDAC10; POLE2; TLR8; EZH2; MMP8; TUBB2B; MMP13; RRM1; PIK3CD; POLD4; TUBB4B; TUBB; POLA2; POLD1; RARB; POLD3; POLA1; TNFRSF8; DNMT1; MMP7; CUL4A; HDAC8; POLE3; HDAC11; DDB1; TUBB6; HDAC2; TLR7; PRIM1; PNP; RXRB; TLR9; KIR3DL2; TUBB8; HDAC9; HDAC7; RBX1; GSR; TUBB4A; NAMPT; POLD2; HDAC5; NR3C1; HDAC1; CD274; RXRG; PRKCB; BCL2; RARG; POLE; RXRA; DHFR; HDAC4; KEAP1; FKBP1A; TUBB1; PIK3CG; CRBN; CSF3R; DNMT3A; TOP2A; RARA; TUBB2A; PRIM2; PLK1; HDAC3; CCR4; PDCD1; MMP1; TUBB3
Decreased liver function,CHRND; CHRNA1; CHRNB1; CHRNG; DPP4; FLT4; TYK2; CHRNE; OPRM1; PDGFRB; KDR; KIT
Desmoid-type fibromatosis,PSEN1; TUBB4A; PDGFRB; APH1A; PSEN2; NCSTN; TUBB3; TUBB2A; RRM2; TUBB6; BCR; TUBB4B; ABL1; TGFBR1; KIT; TUBB; PSENEN; DHFR; TUBB8; PTGS2; FKBP1A; ESR1; PTGS1; TUBB1; TUBB2B; APH1B; ESR2
Diamond-Blackfan anemia,POLD1; POLD3; FKBP1A; POLA1; POLE; DHFR; POLD2; POLE3; PRIM1; POLA2; PRIM2; RRM1; SLC6A9; POLE2; IMPDH1; POLD4; IMPDH2
Diarrhea,NR1H4; HTR3A; HTR3E; HTR3D; HTR3C; SSTR2; NR3C1; HTR4; MME; GLP2R; HTR3B; SSTR5
Digestive System Carcinoma,ADRB1; FGFR2; MAPK1; POLA1; MAPK3; TEK; RAF1; IL2RA; PDGFRA; EGFR; KIT; POLE; DPYD; NTRK1; FLT4; IL2RB; POLE2; VEGFA; PDGFRB; ANGPT1; POLD4; TYMS; MAPK11; BCR; POLA2; FGFR3; FGFR1; FLT1; POLD2; CD274; KDR; PRIM2; POLE3; DDR2; RET; MAP2K1; PDCD1; TLR9; POLD1; POLD3; FKBP1A; ANGPT2; ABL1; FRK; CSF3R; MAP2K2; EPHA2; BRAF; RRM1; ADRB2; TLR7; PRIM1; TOP1
Disorder of amino acid and other organic acid metabolism,RPL18A; RPL22; RPL23; RPS15A; RPL32; RPS3A; RPL37; RPL8; RPL29; RPS14; RPL27A; RPSA; RPS21; RPS27; RPL14; RPL12; RPS28; RPL18; RPL6; RPS16; RPS19; RPL34; RPS15; RPS25; RPL21; RPL35; RPL7; RPL7A; RPS3; RPL9; RPL13; RPS7; RPL4; RPS4X; RPL10A; RPL39; RPL36A; RPL28; RPL19; RPS13; RPS4Y1; RPS6; RPLP1; RPS11; RPL13A; RPS8; RPS27A; RPL26; RPL15; RPS17; RPS26; RPL23A; RPS18; RPL17; RPS20; RPL31; RPS5; RPLP0; RPL3; RPS12; RPL24; RPL5; RPS10; RPL36; RPL27; RPS24; RPS2; RPL11; RPL10; FAU; RPL30; RPS9; RPL38; RPL35A; RPS23; RPL37A; RPS29; RPL41
Disorder of lipid metabolism,NPC1L1; CETP; HSD11B1; PPARG; GPR119; PTGDR; PPARD; MAPK14; HMGCR; THRB; MAPK11; SLC10A2; PCSK9; ACLY; PPARA
Down syndrome,ACHE; GABRG2; JAK1; GABRG3; JAK2; TYK2; GABRA2; GABRG1; INSR; GABRA5; GABRA3; JAK3; GABRA1; BCHE; CSF2RA
Duchenne muscular dystrophy,RPS20; PDE4A; RPL31; RPLP0; NDUFB2; RPS16; RPS19; RPL28; RPS13; RPS12; PDE4D; NR3C1; RPL24; RPS15; RPS25; RPL5; PDE1B; RPL23; RPS4Y1; RPS15A; RPS6; RPS24; MSTN; PDE6H; RPL13A; RPS27A; RPL10; NDUFC2; NR3C2; UTRN; RPL30; NDUFV3; RPL29; NDUFAF2; NDUFB6; RPL27A; NDUFV1; RPSA; NDUFS5; ADORA2B; RPS9; NDUFA3; RPS7; RPL15; PDE4B; NDUFA4; RPL37A; MT-ND5; MT-ND3; MT-ND1; DMD; RPS29; RPL36A; NDUFS1; RPL18; PDE8A; PTGS2; ESR1; PDE6C; RPL18A; NDUFC1; NDUFS7; RPL22; NDUFA8; RPL21; RPS10; NDUFA1; RPL36; RPL27; PDE6B; RPL35; NDUFAF1; NDUFA9; RPS2; RPL11; RPS3A; NDUFS6; RPL37; RPL7A; RPS3; FAU; RPL8; NDUFB8; PDE7B; RPL38; NDUFA11; RPS27; NDUFAF3; RPL35A; NDUFB1; NDUFA12; NDUFA6; PDE6G; NDUFA13; RPS23; PDE2A; RPS4X; PDE7A; RPS28; ADRB1; RPL6; RPL3; NFKB1; RPL34; NDUFS8; CCN2; nan; ADORA2A; NDUFA2; NDUFB5; RPLP1; PDE5A; NDUFB10; PDE1C; NDUFS2; PDE9A; RPL26; RPL9; RPS14; PDE3A; RPL4; NDUFV2; RPS17; NDUFA4L2; RPL12; RPL23A; RPL10A; RPL41; RPS18; RPL17; NDUFAB1; GUCY1B1; NDUFB4; NFKB2; RPS5; PTGS1; NDUFB7; PDE4C; RPL19; PDE10A; PDE8B; GPD2; PDE1A; NDUFB3; NDUFAF4; NDUFA5; NDUFA10; PDE6A; RPS11; RPS8; RPL32; NDUFB11; RPL7; NDUFB9; PDE3B; PDE6D; NDUFS4; RPL13; RPS21; RELA; RPL14; HRH1; RPS26; MT-ND6; MT-ND2; MT-ND4; RPL39; MT-ND4L; NDUFS3; NDUFA7
Dupuytren Contracture,COL5A1; COL2A1; COL6A2; COL3A1; COL24A1; COL4A5; COL5A2; COL15A1; COL6A6; COL28A1; COL5A3; COL4A4; COL1A1; COL6A1; COL6A3; COL1A2; COL6A5; COL18A1; COL4A1; COL27A1; COL4A6; TNF; COL11A1; COL4A2; COL11A2; SCN4A; COL4A3
Dysmenorrhea,SCN4A; SCN3A; SCN9A; SCN8A; PTGS2; PTGS1; SCN7A; SCN11A; SCN10A; PGR; SCN2A; PDE5A; SCN1A; SCN5A
Dyspnea,GUCY1B1; ADRA1A; nan; ADRA2A; ADORA1; HTR3A; ADRA1D; SLC12A1; ADRA1B; ADRA2B; OPRM1; NR3C1; ADORA2A; ADORA2B; ADRA2C; ADORA3
Ebola hemorrhagic fever,FLT4; HMGCR; PDGFRA; FLT1; RET; FLT3; KDR; AGTR1; EGFR; KIT; CSF1R; KCNH2; PDGFRB
Eczema,PDE4A; JAK3; VDR; PDE4D; JAK2; PDE4C; OPRM1; NR3C1; TNFSF4; MMP8; MMP7; MMP1; IL4R; TYK2; JAK1; PDE4B; MMP13
Elevated hepatic transaminase,NR1H4; NDUFS1; NDUFB2; NDUFB7; NDUFC1; NDUFS7; NDUFA9; NDUFB10; NDUFS6; NDUFC2; NDUFB8; NDUFV1; NDUFS5; NDUFA4; MT-ND6; NDUFA7; NDUFB4; NDUFA1; NDUFA5; NDUFAF1; NDUFS2; NDUFV3; NDUFAF2; NDUFB6; NDUFAF3; NDUFV2; NDUFA13; MT-ND1; MT-ND4L; NDUFS3; NDUFA8; NDUFA2; NDUFB5; NDUFS4; NDUFA11; NDUFA12; MT-ND3; MT-ND4; NDUFAB1; NDUFS8; GPD2; NDUFB3; NDUFAF4; NDUFA10; NDUFB11; NDUFB9; NDUFA3; NDUFB1; NDUFA6; NDUFA4L2; MT-ND2; MT-ND5
Endometrial Clear Cell Adenocarcinoma,POLA2; POLD1; FKBP1A; TUBB1; TUBB4A; FOLR1; TUBA4A; TUBB2A; TUBB2B; TUBA3E; MAP2K1; POLD4; TUBB6; TUBB4B; POLA1; TOP2A; TUBB; MTOR; TUBB8; POLD2; VEGFA; TUBA1B; PRIM2; TUBA1C; PRIM1; TUBB3; POLD3; POLE2; MAP2K2; POLE3; RRM1; TUBA1A; POLE; TUBA3C
Endometrial Endometrioid Adenocarcinoma,CDK6; CDK4; PIK3CD; HDAC3; TUBB4B; HDAC9; HDAC4; TUBB4A; HDAC11; TUBB6; TUBB; HDAC7; PGR; HDAC5; HDAC1; TUBB2A; CYP19A1; HDAC2; TUBB3; TUBB8; HDAC6; HDAC10; TUBB1; VEGFA; PIK3CA; TUBB2B; HDAC8
Endometrial Hyperplasia without Atypia,NDUFAB1; FKBP1A; GPD2; NDUFS7; NDUFA1; NDUFA5; NDUFA2; NDUFS6; NDUFB11; NDUFS2; NDUFV3; NDUFS4; NDUFB6; NDUFV1; NDUFV2; NDUFB1; MT-ND6; MT-ND5; MT-ND3; MT-ND4L; NDUFS3; NDUFS1; NDUFB4; PGR; NDUFB2; NDUFS8; HMGCR; NDUFB3; NDUFA10; NDUFA9; NDUFA3; NDUFA11; NDUFA12; NDUFA6; NDUFA13; MT-ND2; MT-ND4; NDUFB7; NDUFC1; GLP1R; NDUFA8; NDUFAF4; NDUFB5; NDUFAF1; NDUFB10; NDUFB9; NDUFAF2; NDUFA4L2; NDUFA4; NDUFC2; NDUFB8; NDUFS5; NDUFAF3; MT-ND1; NDUFA7
Endometrial Intraepithelial Neoplasia,NDUFB7; NDUFS8; GPD2; NDUFA8; NDUFA5; NDUFS6; NDUFS2; NDUFV3; NDUFB8; NDUFA3; NDUFB1; NDUFA6; MT-ND3; MT-ND4; NDUFS3; NDUFA7; NDUFAB1; NDUFC1; NDUFS7; NDUFA2; NDUFAF1; NDUFB10; NDUFB9; NDUFV1; NDUFS5; NDUFAF3; NDUFV2; NDUFB4; PGR; NDUFAF4; NDUFAF2; NDUFA11; NDUFA4L2; NDUFA4; MT-ND1; NDUFS1; NDUFB2; NDUFB3; NDUFA1; NDUFA10; NDUFB5; CYP19A1; NDUFA9; NDUFB11; NDUFC2; NDUFS4; NDUFB6; NDUFA12; NDUFA13; MT-ND6; MT-ND2; MT-ND5; MT-ND4L
Endometrial Mucinous Adenocarcinoma,TUBB4A; TUBB2A; TUBB2B; TUBB1; TUBB6; TUBB4B; TUBB3; TUBB8; VEGFA; TUBB
Endometrial Serous Adenocarcinoma,TUBB1; FOLR1; PIK3CA; TUBA4A; PARP2; TUBB2A; TUBB2B; PARP1; PIK3CD; TUBB6; TUBB4B; PARP3; TUBB4A; TUBA3E; TUBB; TUBB8; RRM2B; FKBP1A; VEGFA; TUBA1B; ERBB2; WEE1; TUBA1A; TUBA3C; MTOR; TUBB3; TOP2A; RRM1; TUBA1C; PDCD1; TOP1
Endometrial Undifferentiated Carcinoma,TUBB3; PIK3CA; TUBB2A; TUBB; TUBB1; TUBB2B; TUBB4A; VEGFA; PIK3CD; TUBB6; TUBB4B; TUBB8
Epstein-Barr virus-positive diffuse large B-cell lymphoma of the elderly,XPO1; NR3C1; TUBB2A; TUBB6; TUBB8; TUBB4A; TOP2A; MS4A1; TUBB1; TUBB2B; TUBB4B; TUBB; TUBB3
Ewing sarcoma,FLT4; POLD1; FKBP1A; POLD2; VEGFA; PDGFRB; SCN2A; SCN7A; TUBB2A; SLC6A3; PARP1; SCN1A; RRM1; INSR; TUBB6; POLE; TOP1MT; SCN10A; TUBB4B; TUBB; PRIM1; TOP1; TUBB3; SCN4A; POLA2; IFNGR1; PARP3; POLD3; TUBB1; CDK6; KDR; PARP2; TOP2A; CDK4; TUBB2B; IGF1R; PRIM2; POLE3; IFNGR2; POLD4; SCN5A; TOP2B; POLE2; TUBB4A; SCN3A; KIT; SCN11A; SCN9A; TH; POLA1; CSF3R; TNFRSF10B; PDCD1; SCN8A; TUBB8
Ewing sarcoma/peripheral primitive neuroectodermal tumor,FLT1; BRAF; FLT4; HSP90AA1; KDR; KIT; HSP90AB1; FLT3; RET; PDGFRB; RAF1; IGF1R; TOP1
Fallopian Tube Carcinoma,AURKA; ESR1; AKT2; POLD2; AKT3; APH1A; MAP2K2; TUBB2A; IFNAR1; PARP1; POLE3; GART; CD3D; EEF2; ATR; TUBB6; AURKB; PDCD1; CSF2RA; TOP1; TUBB3; TUBB8; POLA2; PARP3; POLD1; FGFR3; POLD3; PSEN1; XPO1; FKBP1A; POLE2; TUBB1; POLA1; TUBB4A; CDK6; MET; VEGFA; HBEGF; PDGFRB; EPCAM; CD274; PARP2; CDK4; CYP19A1; APH1B; CD3G; WEE1; RRM1; POLD4; POLE; CSF1R; TUBB4B; DHFR; BIRC3; FLT4; BIRC2; FLT3; KDR; IDO1; IL2RA; TUBB2B; ESR2; PRIM2; CTLA4; PRKCB; MAP2K1; TYMS; CSF1; TUBB; PRIM1; MTOR; CD3E; PSENEN; ABL1; IL2RB; FLT1; NR3C1; TOP2A; KRAS; PDGFRA; AKT1; PSEN2; EGFR; KIT; IFNAR2; NCSTN; RET; TOP1MT; BCR
Fallopian Tube Carcinosarcoma,TUBB4A; TUBB6; TUBB1; PARP2; TUBB2B; TUBB8; PARP3; VEGFA; TUBB2A; PARP1; TUBB4B; TUBB; TUBB3
Fallopian Tube Serous Adenocarcinoma,BIRC3; BIRC2; TUBB6; TUBB; VEGFA; TUBB3; TUBB1; TUBB4A; PARP2; TUBB2A; TUBB2B; TUBB4B; TUBB8; PARP1
Familial adenomatous polyposis,NDUFA10; NDUFA2; NDUFB10; NDUFB8; NDUFV1; NDUFAF3; NDUFA4L2; MT-ND6; MT-ND5; MT-ND4L; NDUFA7; NDUFAB1; NR1H4; NDUFS1; PTGS2; FKBP1A; PTGS1; NDUFB7; GSK3A; IL23A; NDUFA8; NDUFAF4; NDUFA1; NDUFB11; NDUFC2; NDUFA11; NDUFA4; MT-ND2; MT-ND3; MT-ND4; NDUFB4; GSK3B; NDUFB2; NDUFC1; NDUFS8; GPD2; ODC1; NDUFB3; NDUFA5; IMPA1; NDUFAF1; NDUFS6; NDUFS4; NDUFV2; NDUFB1; NDUFA12; NDUFA6; MT-ND1; NDUFS3; NDUFS7; NDUFB5; NDUFA9; EGFR; NDUFB9; NDUFS2; NDUFV3; NDUFAF2; NDUFB6; NDUFS5; NDUFA3; NDUFA13
Familial paroxysmal ataxia,KCNG1; KCNH4; KCNC4; KCNQ4; KCNC1; KCNA6; KCNA2; KCNA4; KCNH8; KCNQ5; KCNA7; KCNA1; KCNS1; KCNC3; KCNH3; KCNH5; KCNH1; KCNB1; KCNC2; KCNV2; KCNG4; KCNH6; KCNA3; KCNQ3; KCNQ2; KCND1; KCNA5; KCNS2; KCNF1; KCNV1; KCNG3; KCNB2; KCND2; KCNH7; KCNQ1; KCNH2; KCNA10; KCNS3; KCND3; KCNG2
Fanconi anemia,NDUFS1; NDUFB2; POLE2; NR3C1; NDUFS7; CXCR4; NDUFA1; NDUFB10; NDUFS6; PRIM2; NDUFB11; NDUFAF2; POLD4; POLE; IMPDH2; NDUFV2; NDUFB1; NDUFA12; MT-ND2; MT-ND5; MT-ND3; MT-ND1; DHFR; TNF; NDUFA7; NDUFAB1; POLA2; POLA1; IMPDH1; POLD2; GPD2; MPL; NDUFA8; NDUFA10; NDUFAF1; NDUFA9; NDUFB9; NDUFV3; NDUFB6; NDUFB8; RRM1; AR; NDUFA3; NDUFA6; PPIA; PRIM1; MT-ND4L; POLD1; POLD3; PGR; NDUFB7; NDUFC1; NDUFB3; CSF3R; NDUFAF4; POLE3; NDUFC2; CD52; NDUFA11; NDUFA4L2; NDUFA13; MT-ND4; NDUFB4; FKBP1A; NDUFS8; NDUFA5; NDUFA2; NDUFB5; MS4A1; NDUFS2; NDUFS4; NDUFV1; NDUFS5; NDUFAF3; NDUFA4; MT-ND6; NDUFS3
Fatigue,PTGS2; PTGS1; ALDH2; OPRM1; OPRD1; IL6; SLC6A3; MTNR1A; GRIN2A; GRIN3A; GRIN2B; OPRK1; GRIN3B; GRIN2D; NR3C1; GHSR; GRIN2C; GRIN1; SLC6A2; MTNR1B
Fever,EDNRB; PTGS2; PTGS1; IL1B; EDNRA; IL6R; RYR1; RYR3; FAAH; TRPV1
Fibrolamellar Carcinoma,GNRHR; FLT3; KDR; RAF1; RET; FLT1; PDGFRB; KIT; BRAF; PDCD1; FLT4; FKBP1A; VEGFA; CD274; CYP19A1; TYMS
Fish-eye disease,CACNA1S; ATP4A; SCN1A; CACNA1C; SCN3A; PTGS1; CACNA1F; HTR2A; SCN7A; CACNA1D; SCN9A; SCN4A; DRD4; PTGS2; ACHE; SCN2A; DRD3; SCN11A; SCN5A; SCN10A; ADRB1; SLC12A3; IMPDH1; HTR2C; DRD2; ACE; HTR3A; IMPDH2; HRH1; SCN8A
Friedreich ataxia,PPARG; IFNGR2; CHRNB2; CHRNA4; NFE2L2; NQO1; NR3C1; EPOR; IFNGR1; HMGCR
"Genital neoplasm, female",TUBB1; ESR2; FLT4; FKBP1A; FLT1; KDR; PDGFRA; TUBB8; ESR1; CDK4; TUBB2A; TUBB6; TOP1MT; TUBB4B; TUBB3; FGFR2; FGFR3; FGFR1; TUBB4A; CDK6; PDGFRB; TUBB2B; FGFR4; TUBB
Glycogen storage disease due to acid maltase deficiency,SCN4A; FKBP1A; SCN1A; MS4A1; SCN5A; PTGS2; SCN2A; SCN11A; ADRB2; HRH1; ACHE; PTGS1; SCN3A; GAA; TRPV1; SCN8A; FAAH; SCN7A; SCN9A; SCN10A
Granulocytic Sarcoma,NDUFAB1; NDUFS1; NDUFB4; POLD3; GPD2; NDUFA2; NDUFA9; NDUFC2; NDUFB8; NDUFV1; NDUFS5; NDUFA11; POLD4; POLE; NDUFA4; PRIM1; MT-ND5; NDUFS3; NDUFA7; POLA2; POLD1; POLE2; POLD2; NDUFC1; NDUFS8; NDUFS7; NDUFA8; NDUFB5; NDUFAF1; POLE3; NDUFAF2; NDUFS4; NDUFB6; NDUFA3; NDUFA12; NDUFA4L2; NDUFA13; MT-ND2; MT-ND3; MT-ND1; NDUFB2; POLA1; NDUFB3; NDUFAF4; NDUFA1; NDUFA10; TOP2A; NDUFB10; PRIM2; NDUFB9; NDUFB7; NDUFA5; NDUFS6; NDUFB11; NDUFS2; NDUFV3; NDUFAF3; NDUFV2; NDUFB1; NDUFA6; MT-ND6; MT-ND4; MT-ND4L
Granulomatosis with Polyangiitis,MS4A1; IMPDH1; C5; PPAT; IL2RA; CD86; CD80; IMPDH2; TNF; TNFSF13B; NR3C1
Graves ophthalmopathy,PTGS2; FKBP1A; IL17A; TPO; PTGFR; MMP13; MMP1; FCGRT; VEGFA; NR3C1; MMP8; MMP7; IL6R; SSTR2; IGF1R; MS4A1; SSTR5; PGF; SNAP25; CD3E
Guillain-Barre syndrome,KCNH2; KCNC4; KCNH5; KCNA6; KCNF1; KCNS3; KCNG2; KCNQ5; KCNG1; KCNH4; KCNA7; FCGRT; KCNA1; KCNC1; KCNH3; KCNH1; KCNC2; KCNV2; KCNA3; KCNA2; KCNH8; KCND2; KCNQ1; KCND1; KCNQ4; KCNS1; KCNA10; KCNB1; KCNG3; KCND3; KCNH6; KCNB2; KCNH7; KCNQ2; C5; KCNA5; KCNC3; KCNS2; KCNV1; KCNG4; KCNA4; KCNQ3
HER2 Positive Breast Carcinoma,TUBB1; TUBB4A; CDK6; ERBB2; TUBB; TUBB8; TUBB2A; IGF1R; EGFR; TUBB4B; CDK4; TUBB2B; PARP1; TUBB6; ERBB4; TUBB3; TNFRSF9; PARP2; TYMS
HIV infection,CD4; FYN; GABRA3; CYP3A43; NDUFS1; HDAC9; HDAC7; PDE4A; FGFR2; PGR; ACHE; ESR1; HDAC6; JAK2; ABL1; HDAC10; CACNA1F; GHRHR; CYP3A5; HDAC5; NR3C1; HRH2; CRBN; IL1R1; CNR1; NDUFB3; TNFRSF8; CCR2; NDUFAF4; ADORA2A; MAS1; NDUFA10; PPARG; IL2RA; SCN2A; SCN7A; BLK; TUBB2A; TUBB2B; PDE5A; NDUFA9; CUL4A; SCN1A; AGTR1; NDUFS6; PDE3B; GUCY1A2; CACNA2D1; KIT; IFNAR2; IFNGR2; IL6R; CYP3A4; CYP3A7; NOS3; SCN11A; P2RY12; GAA; PDE7B; HDAC3; RRM2; TUBB6; YES1; NDUFB1; SCN5A; PDE4B; GABRA5; PPARA; TUBB4B; PDCD1; NDUFA4; PPIA; MT-ND2; RXRB; DHFR; MGAM; MGAM2; TUBB8; NDUFA7; ALOX5; ATP1A2; GABRA1; NDUFB4; PTGS2; OPRK1; NOS1; NDUFB2; PTGS1; IL2RB; HCK; TLR8; IMPDH1; GNRHR; NDUFC1; ALDH2; VDR; OPRM1; ALDH5A1; CLCN2; CXCR4; nan; NDUFA5; ATP1A4; APCS; PDE6A; CHRM3; PDE6B; NCBP1; RXRG; HDAC8; NDUFB9; UGCG; SCN3A; PDE1C; CACNA1D; PDE9A; ATP1A1; ADORA1; CTLA4; GUCY1A1; NDUFV1; DDB1; NDUFS5; SCN9A; ADORA2B; NDUFA3; NDUFV2; GABRG3; GRIN2A; NDUFA6; SCN10A; NDUFA13; TLR7; SRC; CSF2RA; MT-ND4; PDE7A; TNF; TLR9; NOS2; SCN4A; IFNGR1; ADRB1; HDAC4; PDE8A; SI; RBX1; PSMB5; ATP1A3; NDUFS8; SLC29A1; GHR; HMGCR; PDE8B; GABRG2; PDE4D; TACR1; OPRD1; HDAC1; NDUFA1; RARA; NDUFB5; ITGB7; NDUFB10; IFNAR1; EPHA2; CACNA1C; PDE6D; NDUFS2; NDUFV3; FDPS; JAK1; HDAC11; NDUFB6; F2R; NDUFA4L2; PDE2A; EPOR; HDAC2; TRPV1; MT-ND6; MT-ND3; LYN; ADORA3; FGR; NDUFAB1; NPC1L1; GUCY1B1; GLP2R; RARB; CACNA1S; PTHLH; PDE6C; NDUFB7; TUBB1; DHODH; TUBB4A; PDE4C; ATP4A; FRK; PDE10A; PDGFRB; NCBP2; GPD2; ITGA4; PDE1A; NDUFS7; NDUFA8; CSF3R; CD274; PDE1B; SRMS; NDUFA2; NDUFAF1; PDE6H; NDUFB11; SIGMAR1; NDUFC2; GABRA2; CCR5; GABRG1; NDUFAF2; NDUFS4; TLR3; NDUFB8; PDE3A; RARG; CYSLTR1; NDUFA11; IMPDH2; NDUFAF3; LCK; NDUFA12; PDE6G; RXRA; BCR; TUBB; SCN8A; MT-ND5; MT-ND1; MT-ND4L; NDUFS3; TUBB3
HIV-1 infection,FGR; CD4; HDAC9; HDAC7; RARB; PTGS1; HCK; OPRM1; HMGCR; PDGFRB; HRH2; CRBN; CNR1; CSF3R; IL2RA; IFNAR1; IFNAR2; CYP3A4; DDB1; PPARA; HDAC2; TLR9; LYN; FKBP1A; ESR1; HDAC6; IL2RB; HDAC10; ATP4A; FRK; ALDH5A1; ITGA4; DNMT3A; CD274; DNMT1; ITGB7; AGTR1; CCR5; CYP3A7; P2RY12; BCL2; YES1; LCK; TLR7; SRC; FYN; PTGS2; PGR; RBX1; TLR8; HDAC1; CCR2; SRMS; BLK; CUL4A; EPHA2; KIT; HDAC3; RARG; DPP4; CYP3A43; HDAC4; ABL1; CYP3A5; HDAC5; GNRHR; VDR; GHR; RARA; HDAC8; HDAC11; BCR; PDCD1; CSF2RA
