disease_name,gene_name
Central Nervous System Lymphoma,TOP2B; PIK3CG; POLD2; NR3C1; PIK3CA; PRIM2; MS4A1; PIK3CD; POLD4; PRIM1; DHFR; BTK; POLA2; POLD3; POLE2; POLA1; PIK3R2; CRBN; CSF3R; CUL4A; POLE3; PDCD1; PIK3CB; RBX1; GSR; PIK3R3; GART; TYMS; POLE; POLD1; TOP2A; PIK3R5; PIK3R1; DDB1
Central Nervous System Neoplasm,POLA2; ABL1; TUBB1; POLA1; FLT1; GSR; TUBB4A; NR3C1; TUBA4A; TUBB2A; TUBB2B; CUL4A; EGFR; POLE3; GRIA1; TUBA1C; DDB1; RARG; POLD4; TUBB6; TOP1; TUBB3; TUBB8; POLD1; TOP2B; POLD3; PSMB5; DHODH; SERPINC1; FLT3; TOP2A; IL2RA; BDKRB2; RRM2; TUBB4B; TUBB; CSF2RA; TXNRD1; DHFR; FLT4; RRM2B; PTGS2; ACHE; ESR1; IL2RB; POLD2; VEGFA; FGF1; PDGFRB; KDR; PPARG; PRIM2; BRAF; RET; TUBA1A; BCR; RARB; FKBP1A; RBX1; POLE2; CRBN; CSF3R; GRIA2; TUBA1B; RARA; RAF1; TUBA3E; KIT; RRM1; POLE; TOP1MT; TUBA3C; PRIM1; CD3E
Charcot-Marie-Tooth disease,SCN2A; SCN1A; SCN10A; GABBR1; SCN4A; SCN7A; SCN11A; SCN9A; OPRK1; AKR1B1; OPRD1; OPRM1; GABBR2; SCN3A; SCN5A; SCN8A
Chemotherapy-induced nausea and vomiting,HTR2A; NR3C1; CNR1; HTR1B; HTR2C; ADRA2A; SCN3A; HTR3A; HTR1E; HTR3C; HTR1A; ADRA2C; HTR3E; HTR3D; DRD4; TACR1; SCN7A; HTR7; DRD2; HTR3B; HTR4; SCN5A; TRPV1; SCN2A; DRD3; HTR5A; HTR1D; SCN10A; SCN4A; HTR2B; SCN1A; HTR6; SCN11A; SCN9A; HTR1F; SCN8A; ADRA2B
Cholecystitis,GRIN2D; SCN2A; GRIN2C; HTR3A; SCN9A; GRIN2A; SCN5A; SCN8A; GRIN3B; ADRA2A; SCN7A; SCN11A; SCN10A; GRIN3A; GRIN2B; ADRA2B; SCN4A; OPRM1; SCN1A; SCN3A; GRIN1; ADRA2C
Chronic pain,SCN4A; PTGS2; OPRK1; PTGS1; CA2; GRIN2D; SLC6A4; OPRM1; CNR1; CHRM3; CA1; NGF; SCN2A; SCN7A; SLC6A3; DRD3; CACNA2D1; GRIN2C; HTR3A; SCN11A; GRIN1; SCN8A; ADRA2B; CA12; SLC6A2; NR3C1; GRIN3B; OPRD1; FAAH; SNAP25; SCN1A; SCN3A; CA4; SCN9A; GRIN2A; SCN10A; TRPV1; GRIN2B; DDC; ADRA2A; OXTR; SCN5A; ADRA2C; GRIN3A; CLCN2; CHRM2; HRH1
Cleft palate,SCN4A; PTGS2; OPRK1; OPRM1; OPRD1; ADRA2A; ADRA2C; ADRA2B; TRPV1; PTGS1; FAAH
Cognitive impairment,SCN4A; NDUFB4; GSK3B; ACHE; NDUFB2; NDUFB7; CHRNA4; GABRE; SLC6A2; GNRHR; VDR; OPRM1; GPD2; NDUFS7; CNR1; NDUFA8; ADRA1A; NDUFAF4; TUBA4A; NDUFA5; CHRM3; IMPA1; NDUFB5; SCN2A; NDUFAF1; APP; SLC6A3; SCN1A; NDUFS6; NDUFB11; GABRA2; SCN3A; NDUFS2; GRIN2C; GABRB1; NDUFB6; TUBA1A; NDUFV1; SCN11A; NDUFS5; ADRB2; SCN9A; ADRA1B; NDUFA3; INSR; TUBB6; GRIN1; NDUFV2; GRIN2A; NDUFA6; SCN10A; GABRD; NDUFA4; SCN8A; GRIN3A; MT-ND5; MT-ND3; MT-ND1; RXRB; MT-ND4L; ADRA2B; GABRA3; ADRB1; GABRP; PTGS1; TUBB1; GRIN2D; SLC6A4; NDUFC1; NDUFS8; MAPK14; NDUFB3; NDUFA1; NDUFA10; SCN7A; NDUFA9; GABRB2; HTR2C; NDUFB9; CACNA1B; ADRA2A; NDUFC2; NDUFV3; GABRG1; NDUFAF2; SLC18A2; TUBA1C; MTNR1A; CHRM1; ADRA1D; NDUFA11; CHRNA7; NDUFB1; SCN5A; NDUFA12; TUBB4B; TUBA3C; MT-ND6; NDUFS3; TUBB8; GRIN2B; NDUFAB1; GABRA1; NDUFS1; GSK3A; GABRA4; HMGCR; GABRG2; BCHE; GRIN3B; TUBA1B; S1PR4; ESR2; RXRG; AGTR1; SV2A; CHRNB2; CCR5; NDUFS4; NDUFB8; GABRB3; S1PR1; NDUFAF3; S1PR5; CHRM2; GABRG3; ADRA2C; NDUFA13; MT-ND2; S1PR3; TUBB3; S1PR2; NDUFA7; PTGS2; ESR1; HTR2A; TUBB4A; GHRHR; NDUFA2; PPARG; MTNR1B; TUBB2A; TUBB2B; NDUFB10; GABRA6; DRD2; TUBA3E; HTR6; PDE3A; NDUFA4L2; GABRA5; RXRA; ADRB3; TUBB; DPP4; MT-ND4; GABRQ
Constipation,SLC9A3; OPRM1; OPRD1; SLC10A2; SSTR1; HTR3B; HTR4; HTR3E; GUCY2C; OPRK1; CLCN2; SSTR5; HTR3C; RXRA; SSTR3; ACHE; ADRA1A; SNAP25; DRD2; ADRA1D; SSTR2; DGAT1; HTR3D; SSTR4; HTR3A; ADRA1B
Coronary Restenosis,FKBP1A; TUBB4A; TUBB6; TUBB1; TUBB2B; TUBB4B; TUBB; TUBB3; PTGS2; TUBB2A; TUBB8
Cough,GABRA1; KCNK10; TRPA1; ATP4A; P2RX3; OPRM1; GABRG2; NR3C1; GRIN3B; SCN2A; SCN7A; TRPM8; GABRB2; SCN11A; CYSLTR1; CHRNA7; GRIN1; GRIN2A; SCN5A; ADRA2C; KCNK18; HRH1; SCN8A; GABRQ; GRIN2B; SCN4A; KCNK2; RBX1; GABRE; HRH2; CRBN; TACR1; OPRD1; CUL4A; SCN1A; SIGMAR1; ADRA2A; GABRB1; GABRB3; DDB1; KCNK9; SCN10A; GABRD; TRPV1; SLC6A2; GRIN2D; ADRA1A; OPRL1; GABRA6; SCN3A; ADRB2; SCN9A; ADRA1B; KCNK3; GABRA3; OPRK1; GABRP; GABRA4; GLRA1; GABRA2; GRIN2C; GABRG1; ADRA1D; GABRG3; GABRA5; MAOA; GRIN3A; ADRA2B
Crohn's disease,SCN4A; ALOX5; PTGS2; TXK; PTGS1; IL2RB; PDE4C; ATP4A; POLD2; VDR; IL12B; PDE4D; NR3C1; IL1RL2; CSF3R; PPAT; PPARG; TEC; MMP13; IGF1R; IFNAR1; PRIM2; GABRA2; JAK1; ADORA1; CD52; ADORA2B; CCR9; IL17RA; PDE4B; IL1RAP; HRH1; CSF2RA; CD3E; DHFR; TNF; GABRA3; PDE4A; POLD3; OPRK1; FKBP1A; JAK2; MADCAM1; RBX1; MMP9; TYK2; IL17A; ITK; GABRG2; CD80; RARA; NCBP1; CUL4A; SLC6A3; IFNAR2; DDB1; IL13; S1PR1; POLD4; TLR7; PRIM1; ADORA3; CX3CL1; BTK; RARB; SMAD7; BMX; JAK3; IMPDH1; MAPK14; GHR; HMGCR; CRBN; NCBP2; PIKFYVE; ITGA4; OPRD1; MMP8; S1PR4; IL6; MMP7; ITGB7; SIGMAR1; GABRG1; RRM1; POLE; IMPDH2; S1PR5; CNR2; MMP1; POLA2; GABRA1; POLD1; GLP2R; ICAM1; POLE2; POLA1; SLC6A2; IL23A; OPRM1; CD86; ADORA2A; IL2RA; AGTR1; POLE3; CXCL10; GABRG3; GRIN2A; SCN5A; GABRA5; S1PR3; TLR9; S1PR2
Cushing syndrome,SOAT1; PGR; NR3C1; SSTR1; CYP11A1; CYP11B1; CYP11B2; PDE5A; CYP17A1; SSTR2; SSTR3; GNRHR; SSTR5
Cutaneous T-cell lymphoma,CD4; HDAC9; HDAC7; HDAC6; IL2RB; HDAC10; TLR8; HDAC1; HDAC11; RXRB; HDAC4; HDAC5; CUL4A; DDB1; HDAC2; TLR7; PNP; RBX1; NAMPT; RXRG; PRKCB; EEF2; HDAC3; CCR4; KEAP1; FKBP1A; CRBN; IL2RA; HDAC8; RXRA; PDCD1
Cutaneous abscess,SCN4A; SCN11A; SCN8A; SCN9A; SCN10A; SCN1A; SCN5A; SCN2A; SCN7A; SCN3A
Desmoid-type fibromatosis,FLT4; PSEN1; TUBB4A; PDGFRB; APH1A; TOP2A; PSEN2; NCSTN; TUBB3; RAF1; TUBB2A; KIT; RRM2; TUBB6; BCR; TUBB4B; ABL1; APH1B; BRAF; TUBB; PSENEN; DHFR; TUBB8; PTGS2; ESR1; PTGS1; TUBB1; FLT1; FLT3; KDR; TUBB2B; ESR2; RET
Diamond-Blackfan anemia,POLD1; POLD3; FKBP1A; POLA1; POLE; DHFR; POLD2; POLE3; PRIM1; POLA2; PRIM2; RRM1; POLE2; IMPDH1; POLD4; IMPDH2
Diarrhea,NR1H4; SSTR4; CFTR; OPRM1; TPH1; TPH2; SSTR1; SSTR2; SSTR3; NR3C1; ANO1; SSTR5; MME; GLP2R; PTGS2; PTGS1
Digestive System Carcinoma,FGFR2; MAPK1; MAPK3; CHRND; CHRNA1; EGFR; KIT; CHRNE; ANGPT1; BCR; CHRNG; FGFR3; PTGS2; KDR; PDCD1; TLR9; FLT4; FGFR1; ANGPT2; ABL1; FLT1; PDGFRB; PDGFRA; RET; CHRNB1; TYMS; TLR7; TOP1
Disorder of amino acid and other organic acid metabolism,RPL18A; RPL22; RPL23; RPS15A; RPL32; RPS3A; RPL37; RPL8; RPL29; RPS14; RPL27A; RPSA; RPS21; RPS27; RPL14; RPL12; RPS28; RPL18; RPL6; RPS16; RPS19; RPL34; RPS15; RPS25; RPL21; RPL35; RPL7; RPL7A; RPS3; RPL9; RPL13; RPS7; RPL4; RPS4X; RPL10A; RPL39; RPL36A; RPL28; RPL19; RPS13; RPS4Y1; RPS6; RPLP1; RPS11; RPL13A; RPS8; RPS27A; RPL26; RPL15; RPS17; RPS26; RPL23A; RPS18; RPL17; RPS20; RPL31; RPS5; RPLP0; RPL3; RPS12; RPL24; RPL5; RPS10; RPL36; RPL27; RPS24; RPS2; RPL11; RPL10; FAU; RPL30; RPS9; RPL38; RPL35A; RPS23; RPL37A; RPS29; RPL41
Disorder of lipid metabolism,NDUFAB1; NPC1L1; NDUFS1; NDUFB4; PTGS2; FDFT1; NDUFB7; HMGCR; HSD11B1; NDUFB3; NDUFA8; NDUFA5; NDUFA10; PPARG; NDUFB5; NDUFAF1; NDUFB10; GPR119; NDUFV3; NDUFAF2; NDUFS4; NDUFB8; NDUFV1; PTGDR; NDUFS5; NDUFA3; NDUFA11; NDUFV2; NDUFB1; NDUFA12; NDUFA13; PPARA; MT-ND2; MT-ND4; MT-ND1; MT-ND4L; NDUFS3; CETP; NDUFB2; NDUFC1; NDUFS8; VDR; PPARD; MAPK14; GPD2; NDUFS7; NDUFA1; THRA; NDUFS6; NDUFB9; THRB; NDUFC2; NDUFS2; PCSK9; NDUFAF3; NDUFA6; MAPK11; NDUFA4L2; NDUFA4; MT-ND6; NDUFA7; PTGS1; CNR1; NDUFAF4; SLC10A2; NDUFA9; AGTR1; NDUFB11; NDUFB6; MT-ND3; ACLY; NDUFA2; MT-ND5
Down syndrome,ACHE; GABRG2; GRIN2C; JAK1; GRIN1; GABRG3; GRIN2A; GRIN3A; JAK2; TYK2; GABRA2; GABRG1; GABRA5; GABRA3; GRIN2D; JAK3; GRIN3B; THRB; GRIN2B; GABRA1; THRA; CSF2RA
Duchenne muscular dystrophy,RPS20; ADRB1; RPL31; NFKB2; RPL6; RPLP0; RPL3; RPS16; RPS19; RPL28; RPS13; RPS12; RPL24; RPS15; RPS25; RPL5; RPL23; RPS4Y1; RPS15A; RPS6; RPS24; MSTN; RPL13A; RPS27A; RPL37; RPL10; RPS3; UTRN; RPL30; RPL26; RPL29; RPL27A; RPSA; ADRA1B; RPS9; RPS7; RPL38; RELA; RPL15; RPL37A; RPL23A; RPL10A; RPS29; RPS18; RPL36A; RPL18; RPL18A; NFKB1; RPL22; CCN2; RPL21; RPS10; RPL36; RPL27; RPL35; RPLP1; RPS2; RPS11; RPL11; RPS3A; RPL7; RPL7A; FAU; ACE; RPL8; RPL13; ADRB2; RPS27; RPL35A; RPS23; RPL14; RPS26; RPL12; RPS4X; DMD; RPL41; RPS28; RPL17; RPL19; RPL34; NR3C1; PDE5A; RPL9; RPS14; RPS21; ADRA1D; RPL4; RPS17; RPL39; RPS5; ESR1; ADRA1A; RPS8; RPL32; NR3C2; ADRB3; HRH1
Dupuytren Contracture,COL11A1; COL4A4; COL4A2; COL6A2; COL6A3; COL1A2; COL3A1; COL6A5; COL18A1; COL4A5; COL27A1; COL4A6; COL5A2; COL6A6; COL28A1; COL5A3; COL1A1; COL5A1; COL6A1; COL4A1; COL11A2; COL15A1; TNF; COL4A3; COL24A1; SCN4A; NR3C1; COL2A1
Dysmenorrhea,SCN4A; PTGS2; PGR; PDE4C; OPRM1; FAAH; NR3C2; SCN3A; CHRM1; SCN9A; SCN8A; ESR1; PTGS1; ADORA2A; SCN7A; ADORA1; ADORA2B; PDE4A; SCN11A; PDE4B; SCN10A; TRPV1; ADORA3; ALOX5; PDE4D; SCN2A; SCN1A; SCN5A
Dyspnea,ADRA1A; ADRA2A; ADORA1; ADRA1B; ADRA1D; nan; NPR1; ADRA2C; GUCY1B1; ADRA2B; NR3C1; AVPR2; ADORA2A; ADORA2B; ADORA3
Eczema,PDE4A; JAK3; VDR; PDE4D; RARA; JAK1; IL13; RARG; RXRA; HRH1; RXRB; RARB; IL4R; JAK2; TYK2; PDE4C; OPRM1; NR3C1; TNFSF4; MMP8; MMP7; RXRG; PDE4B; PPIA; MMP1; PPAT; FKBP1A; MMP13
Ehlers-Danlos syndrome,ADRB1; SCN1A; SCN9A; SCN8A; ADRA2B; SCN4A; SCN11A; SCN5A; ADRA2A; SCN3A; ADRA2C; SCN2A; SCN7A; PRKCB; ADRB2; SCN10A
Encephalopathy,GABRE; GABRA6; GABRG3; GABRD; GABRQ; GABRA1; GABRG2; ADORA3; GABRA3; GABRA2; GABRG1; GABRB1; GABRB3; GABRA5; GABRP; GABRA4; ADORA2A; GABRB2; ADORA1; ADORA2B; EPOR
End Stage Liver Disease,KCNK10; GABRA3; GABRA1; GABRE; GABRG2; GABRA2; GABRG1; GABRB1; KCNK3; GABRD; GABRP; GLRA1; KCNK9; GABRG3; KCNK18; KCNK2; GABRA4; GABRA6; GABRB2; GABRB3; GABRA5; GABRQ
Endometrial Clear Cell Adenocarcinoma,POLA2; POLD1; FKBP1A; TUBB1; FOLR1; CSF3R; TUBA4A; TUBB2A; TUBA3E; MAP2K1; POLD4; TUBB6; TUBB4B; POLA1; TUBB4A; TUBB; TUBB8; POLD2; VEGFA; TUBA1B; TUBB2B; PRIM2; TUBA1C; PRIM1; TUBB3; POLD3; POLE2; MAP2K2; TOP2A; POLE3; RRM1; TUBA1A; POLE; TUBA3C
Endometrial Hyperplasia without Atypia,PGR; FKBP1A; ESR1; NDUFS8; GPD2; NDUFA1; NDUFA5; NDUFA2; NDUFA9; NDUFS6; NDUFB11; NDUFB9; NDUFAF2; NDUFS4; NDUFB6; NDUFA11; NDUFV2; NDUFB1; NDUFA4L2; NDUFA13; NDUFA4; MT-ND6; MT-ND5; MT-ND4; NDUFAB1; NDUFS1; NDUFB4; NDUFB7; HMGCR; NDUFB3; NDUFA8; NDUFA10; ESR2; NDUFB10; NDUFC2; NDUFS2; NDUFV3; NDUFS5; NDUFA12; NDUFA6; NDUFA7; NDUFC1; GLP1R; NDUFS7; NDUFAF4; NDUFAF1; NDUFA3; NDUFAF3; MT-ND3; MT-ND1; NDUFS3; NDUFB2; NDUFB5; NDUFB8; NDUFV1; MT-ND2; MT-ND4L
Endometrial Intraepithelial Neoplasia,NDUFB7; NDUFS8; GPD2; NDUFA8; NDUFA5; NDUFS6; NDUFS2; NDUFV3; NDUFB8; NDUFA3; NDUFB1; NDUFA6; MT-ND3; MT-ND4; NDUFS3; NDUFA7; NDUFAB1; NDUFC1; NDUFS7; NDUFA2; NDUFAF1; NDUFB10; NDUFB9; NDUFV1; NDUFS5; NDUFAF3; NDUFV2; NDUFB4; PGR; NDUFAF4; NDUFAF2; NDUFA11; NDUFA4L2; NDUFA4; MT-ND1; NDUFS1; NDUFB2; NDUFB3; NDUFA1; NDUFA10; NDUFB5; CYP19A1; NDUFA9; NDUFB11; NDUFC2; NDUFS4; NDUFB6; NDUFA12; NDUFA13; MT-ND6; MT-ND2; MT-ND5; MT-ND4L
Endometrial Serous Adenocarcinoma,FOLR1; PIK3CA; TUBA4A; PARP2; TOP2A; TUBB2A; TUBB2B; PIK3CD; TUBB6; TUBB4B; TUBB1; TUBB4A; TUBA3E; TUBB; TUBB8; FKBP1A; VEGFA; TUBA1B; PARP1; WEE1; TUBA1A; TUBA3C; CSF3R; TUBA1C; PDCD1; TUBB3
Epiphora,NR3C1; SCN2A; SCN1A; SCN5A; SCN7A; SCN3A; SCN4A; SCN9A; SCN8A; SNAP25; SCN11A; SCN10A; PPIA
Ewing sarcoma,FKBP1A; VEGFA; SCN2A; SCN7A; TUBB2A; SLC6A3; PARP1; SCN1A; FDPS; RRM1; INSR; TUBB6; POLE; TOP1MT; SCN10A; TUBB4B; TOP1; TUBB3; SCN4A; POLA2; PARP3; POLD3; TUBB1; CDK6; POLD2; TOP2A; CDK4; TUBB2B; IGF1R; PRIM2; POLE3; POLD4; SCN5A; TUBB; TOP2B; TUBB4A; PARP2; SCN3A; SCN11A; SCN9A; TH; PRIM1; TUBB8; POLD1; POLE2; POLA1; CSF3R; SCN8A
Ewing sarcoma/peripheral primitive neuroectodermal tumor,FLT1; BRAF; FLT4; KDR; KIT; FLT3; RET; PDGFRB; RAF1; TOP1
Extramammary Paget Disease,SCN9A; SCN4A; PTGS1; SCN7A; SCN1A; SCN8A; PTGS2; FAAH; SCN5A; SCN2A; SCN3A; SCN11A; SCN10A; TLR7; TRPV1
Facial wrinkling,SNAP25; SCN7A; SCN1A; SCN3A; SCN5A; SCN10A; VAMP2; SCN4A; SCN2A; SCN8A; SCN9A; SCN11A
Fallopian Tube Carcinoma,POLA2; AURKA; ESR1; POLE2; AKT2; POLD2; AKT3; APH1A; MAP2K2; TUBB2A; TUBB2B; IFNAR1; POLE3; CD3D; EEF2; ATR; TUBB6; POLE; AURKB; TUBB4B; TUBB3; TUBB8; POLD1; FGFR3; PSEN1; POLA1; TUBB4A; CDK6; VEGFA; PDGFRB; EPCAM; CDK4; CYP19A1; APH1B; CD3G; WEE1; RRM1; POLD4; CSF1R; BIRC3; FLT4; PARP3; FKBP1A; TUBB1; BIRC2; CD274; FLT3; KDR; PARP2; IL2RA; ESR2; PARP1; CTLA4; PRKCB; MAP2K1; CSF1; TUBB; PRIM1; CD3E; PSENEN; POLD3; ABL1; IL2RB; FLT1; NR3C1; KRAS; PDGFRA; AKT1; PSEN2; PRIM2; EGFR; KIT; IFNAR2; NCSTN; RET; TYMS; BCR
Fallopian Tube Serous Adenocarcinoma,TUBB1; VEGFA; TUBB2B; TUBA1A; TUBA1C; TUBB6; TUBB; TUBB3; TUBB2A; TUBA3C; TUBB4A; TUBA1B; TUBA4A; TUBA3E; TUBB8; TUBB4B
Familial adenomatous polyposis,NDUFA10; NDUFA2; NDUFB10; NDUFB8; NDUFV1; NDUFAF3; NDUFA4L2; MT-ND6; MT-ND5; MT-ND4L; NDUFA7; NDUFAB1; NDUFS1; PTGS2; FKBP1A; PTGS1; NDUFB7; GSK3A; ODC1; NDUFA8; NDUFAF4; NDUFA1; NDUFB11; NDUFC2; NDUFA11; NDUFA4; MT-ND2; MT-ND3; MT-ND4; NDUFB4; GSK3B; NDUFB2; NDUFC1; NDUFS8; GPD2; NDUFB3; NDUFA5; IMPA1; NDUFAF1; NDUFS6; NDUFS4; NDUFV2; NDUFB1; NDUFA12; NDUFA6; MT-ND1; NDUFS3; NR1H4; VDR; NDUFS7; NDUFB5; NDUFA9; EGFR; NDUFB9; NDUFS2; NDUFV3; NDUFAF2; NDUFB6; NDUFS5; NDUFA3; NDUFA13
Familial paroxysmal ataxia,KCNG1; KCNH4; KCNC4; KCNQ4; KCNC1; KCNA6; KCNA2; KCNA4; KCNH8; KCNQ5; KCNA7; KCNA1; KCNS1; KCNC3; KCNH3; KCNH5; KCNH1; KCNB1; KCNC2; KCNV2; KCNG4; KCNH6; KCNA3; KCNQ3; KCNQ2; KCND1; KCNA5; KCNS2; KCNF1; KCNV1; KCNG3; KCNB2; KCND2; KCNH7; KCNQ1; KCNH2; KCNA10; KCNS3; KCND3; KCNG2
Fanconi anemia,NDUFS1; NDUFB2; NR3C1; NDUFS7; CXCR4; NDUFA1; NDUFB10; NDUFS6; PRIM2; NDUFB11; NDUFAF2; NDUFV2; NDUFB1; NDUFA12; MT-ND2; MT-ND5; MT-ND3; MT-ND1; NDUFA7; NDUFAB1; POLA1; POLD2; GPD2; MPL; NDUFA8; NDUFA10; NDUFAF1; NDUFA9; NDUFB9; NDUFV3; NDUFB6; NDUFB8; NDUFA3; NDUFA6; MT-ND4L; POLD1; NDUFB7; NDUFC1; NDUFB3; NDUFAF4; NDUFC2; RRM1; NDUFA11; POLD4; POLE; IMPDH2; NDUFA4L2; NDUFA13; MT-ND4; POLA2; NDUFB4; POLD3; FKBP1A; POLE2; IMPDH1; NDUFS8; CSF3R; NDUFA5; NDUFA2; NDUFB5; POLE3; NDUFS2; NDUFS4; NDUFV1; NDUFS5; NDUFAF3; NDUFA4; PRIM1; MT-ND6; NDUFS3
Fatigue,SLC6A2; OPRM1; OPRD1; IL6; SLC6A3; MTNR1A; EPOR; TNF; TUBB3; OPRK1; TUBB4A; TUBB2B; TUBB; NR1H4; NR3C1; GHSR; TUBB6; TUBB4B; TUBB8; TUBB1; MTNR1B; TUBB2A
Fever,GABRA4; CSF3R; IL1B; GABRA6; CSF2RA; ALOX5; PTGS2; GABRP; PTGS1; GABRG2; MMP8; MMP7; MMP13; SIGMAR1; CACNA1B; GABRB3; GABRD; RYR1; TRPV1; GABRQ; CACNA2D2; GABRA3; FAAH; NGF; GABRB2; GABRA2; CACNA2D1; IL6R; GABRG1; GABRG3; GRIN2A; GABRA5; MMP1; RYR3; GABRA1; GABRE; GLRA1; GABRB1
Focal-onset seizure,ALDH5A1; SCN2A; GABRA6; GABRB2; CACNA1B; SCN3A; SCN5A; GABRQ; SCN4A; GABRA1; GABRP; GABRE; GABRA4; SCN7A; GABRG1; GABRB3; SCN11A; SCN10A; GABRA3; SCN1A; CACNA2D1; GABRB1; GABRD; GABRG2; SNAP25; GABRA2; SV2A; SCN9A; GABRG3; GABRA5; SCN8A
Friedreich ataxia,IFNGR1; SLC6A2; SLC6A4; VDR; PPARG; IFNGR2; CHRNB2; CHRNA4; NFE2L2; NQO1; EPOR; SLC6A3
Gastrointestinal hemorrhage,ADRB1; PTGS1; ATP4A; ADRA1A; DRD2; ADRA2A; HTR3A; VKORC1; ADRA1B; ADRA2C; ADRB3; ADRA2B; PTGS2; HTR4; ADRB2; P2RY12; HRH2; PLG; ADRA1D
Granulocytic Sarcoma,NDUFAB1; NDUFS1; NDUFB4; POLD3; GPD2; NDUFA2; NDUFA9; NDUFC2; NDUFB8; NDUFV1; NDUFS5; NDUFA11; POLD4; POLE; NDUFA4; PRIM1; MT-ND5; NDUFS3; NDUFA7; POLA2; POLD1; POLE2; POLD2; NDUFC1; NDUFS8; NDUFS7; NDUFA8; NDUFB5; NDUFAF1; POLE3; NDUFAF2; NDUFS4; NDUFB6; NDUFA3; NDUFA12; NDUFA4L2; NDUFA13; MT-ND2; MT-ND3; MT-ND1; NDUFB2; POLA1; NDUFB3; NDUFAF4; NDUFA1; NDUFA10; TOP2A; NDUFB10; PRIM2; NDUFB9; NDUFB7; NDUFA5; NDUFS6; NDUFB11; NDUFS2; NDUFV3; NDUFAF3; NDUFV2; NDUFB1; NDUFA6; MT-ND6; MT-ND4; MT-ND4L
Granulomatosis with Polyangiitis,TYK2; JAK3; NR3C1; MS4A1; IMPDH1; C5; IL5; PPAT; IL2RA; IMPDH2; C5AR1; JAK2; CD86; DHFR; TNF; TNFSF13B; CD80; JAK1
Graves ophthalmopathy,PTGS2; PTGS1; IL17A; NR3C1; TPO; PTGFR; SNAP25; IGF1R; IL6R; FKBP1A; FCGRT; VEGFA; MMP8; MMP7; MS4A1; SSTR2; DIO1; TLR9; MMP13; SSTR5; ADRB2; TLR7; DHFR; ADRB1; HMGCR; PGF; MMP1; CD3E
Guillain-Barre syndrome,KCNH2; C5; KCNC4; KCNH5; KCNA6; KCNF1; KCNS3; KCNG2; KCNQ5; KCNG1; KCNH4; KCNA7; FCGRT; KCNA1; KCNC1; KCNH3; KCNH1; KCNC2; KCNV2; KCNA3; KCNA2; KCNH8; KCND2; KCNQ1; KCND1; KCNQ4; KCNS1; KCNA10; KCNB1; KCNG3; KCND3; KCNH6; KCNB2; KCNH7; KCNQ2; KCNA5; KCNC3; KCNS2; KCNV1; KCNG4; KCNA4; KCNQ3
HER2 Positive Breast Carcinoma,TUBB1; CDK6; TOP2A; TUBB2A; TUBB2B; ESR2; EGFR; TUBB3; TUBB8; IGF1R; ERBB2; TUBB4B; TUBB; ESR1; TUBB4A; CDK4; TUBB6; ERBB4; TYMS
HIV infection,CD4; FYN; GABRA3; CYP3A43; HDAC9; HDAC7; FGFR2; PGR; OPRK1; ACHE; ESR1; PTGS1; PDE6C; JAK2; ABL1; RBX1; CYP3A5; OPRM1; GABRG2; NR3C1; CRBN; OPRD1; MMP8; CNR1; CCR2; PPARG; PDE6B; IL2RA; SCN2A; BLK; MMP7; MMP13; CUL4A; SCN1A; CACNA2D1; KIT; IFNAR2; PDE9A; CCR5; CYP3A7; HTR4; SCN11A; ADORA2B; GAA; RRM2; YES1; SCN5A; PDE2A; PPIA; TRPV1; MGAM2; PTGS2; IL2RB; HCK; IMPDH1; VDR; ALDH5A1; PDE10A; GHR; PDE8B; PDE4D; CLCN2; FAAH; ADORA2A; IMPA1; PDE5A; PDE6H; HDAC8; UGCG; GABRA2; PDE3B; SCN3A; PDE1C; IFNGR2; CYP3A4; CTLA4; DDB1; SCN10A; PDE6G; GABRA5; EPOR; MMP1; TLR7; SRC; CSF2RA; MGAM; SCN4A; IFNGR1; PDE4A; HDAC4; PDE8A; GSK3B; FKBP1A; HDAC6; HDAC10; GSK3A; HDAC5; HMGCR; BCHE; PDE1A; HDAC1; NCBP1; IFNAR1; EPHA2; AGTR1; PDE6D; ACE; FDPS; JAK1; HDAC11; HTR3A; HDAC3; HDAC2; PDE7A; TLR9; LYN; FGR; GABRA1; GLP2R; SI; PDE4C; FRK; PDGFRB; HRH2; NCBP2; CSF3R; CD274; PDE1B; SRMS; PDE6A; SCN7A; DRD2; GABRG1; AR; SCN9A; PDE7B; PDE3A; IMPDH2; GABRG3; LCK; PDE4B; BCR; SCN8A
HIV-1 infection,FGR; CD4; CYP3A43; RARB; PTGS1; HCK; PDGFRB; TUBB2A; IFNAR1; IFNAR2; CYP3A4; CYP3A7; PPARA; TLR9; LYN; TOP2B; PGR; TUBB1; CYP3A5; FRK; HMGCR; ITGA4; CD274; AGTR1; P2RY12; YES1; LCK; TLR7; SRC; TUBB3; FYN; PTGS2; SRMS; BLK; ITGB7; EPHA2; KIT; CCR5; RARG; DPP4; ABL1; TUBB4A; GNRHR; VDR; CCR2; TOP2A; RARA; TUBB2B; TUBB6; BCR; TUBB4B; TUBB; TUBB8
